fgc,min,rec,rem,work
31,18,1,31,1894590
31,18,1,31,1894048
31,17,1,31,1893352
31,18,1,31,1893210
31,18,1,31,1894822
31,18,1,31,1894817
31,18,1,31,1894286
31,18,1,31,1896159
31,18,1,31,1895540
31,17,1,31,1893456
31,17,1,31,1895751
31,18,1,31,1894586
31,18,1,31,1895083
31,17,1,31,1895523
31,18,1,31,1894219
31,18,1,31,1895563
31,18,1,31,1893911
31,17,1,31,1892688
31,17,1,31,1897259
31,18,1,31,1896018
31,18,1,31,1895753
31,18,1,31,1893863
31,17,1,31,1895337
31,17,1,31,1895040
33,18,1,33,1895572
31,17,1,31,1895936
31,18,1,31,1894168
31,18,1,31,1895013
31,18,1,31,1894899
31,18,1,31,1894045
31,16,1,31,1894684
31,18,1,31,1894516
31,18,1,31,1893891
31,17,1,31,1894920
31,18,1,31,1894580
31,17,1,31,1893417
31,18,1,31,1894404
31,17,1,31,1894536
31,18,1,31,1893927
31,18,1,31,1895047
31,17,1,31,1894289
31,17,1,31,1895198
31,18,1,31,1893501
31,17,1,31,1895741
31,17,1,31,1896627
31,18,1,31,1893912
31,18,1,31,1893997
31,17,1,31,1897069
31,18,1,31,1894726
31,18,1,31,1895204
31,18,1,31,1896493
31,18,1,31,1893343
31,17,1,31,1894512
31,18,1,31,1894257
31,17,1,31,1895154
31,17,1,31,1894017
31,18,1,31,1895640
31,18,1,31,1895171
31,17,1,31,1894752
31,17,1,31,1893725
31,17,1,31,1893924
31,18,1,31,1893128
31,18,1,31,1893521
31,18,1,31,1895360
31,18,1,31,1895304
31,18,1,31,1894617
31,18,1,31,1893317
31,17,1,31,1896661
31,17,1,31,1893200
31,18,1,31,1895862
31,17,1,31,1895108
31,17,1,31,1895540
31,17,1,31,1892723
31,17,1,31,1894285
31,18,1,31,1895553
31,17,1,31,1892131
31,18,1,31,1896227
31,18,1,31,1894518
31,18,1,31,1894915
31,18,1,31,1893438
31,18,1,31,1894075
31,17,1,31,1893729
31,18,1,31,1893082
31,18,1,31,1893821
31,18,1,31,1895959
31,17,1,31,1894874
31,17,1,31,1893944
31,18,1,31,1895227
31,17,1,31,1894331
31,18,1,31,1896270
31,18,1,31,1892743
33,18,1,33,1894809
31,17,1,31,1893354
31,17,1,31,1895391
31,17,1,31,1894026
31,18,1,31,1892945
31,18,1,31,1893480
31,17,1,31,1894867
31,18,1,31,1896277
31,18,1,31,1895568
31,17,1,31,1893421
31,18,1,31,1896014
31,18,1,31,1894632
31,17,1,31,1894441
31,18,1,31,1894414
31,18,1,31,1895176
31,18,1,31,1896486
31,18,1,31,1893189
31,18,1,31,1893726
31,17,1,31,1892995
31,17,1,31,1893827
31,17,1,31,1893932
31,17,1,31,1893756
31,17,1,31,1892693
31,17,1,31,1895234
31,18,1,31,1894564
31,18,1,31,1894247
31,18,1,31,1895485
31,18,1,31,1894565
31,17,1,31,1893960
31,18,1,31,1894435
31,18,1,31,1892948
31,17,1,31,1893253
31,18,1,31,1895548
31,18,1,31,1894364
31,18,1,31,1893462
31,17,1,31,1893952
31,17,1,31,1894652
31,18,1,31,1893841
31,18,1,31,1893578
31,18,1,31,1894274
31,18,1,31,1893509
31,18,1,31,1894226
31,17,1,31,1894846
31,18,1,31,1893319
31,18,1,31,1895555
31,17,1,31,1892618
31,18,1,31,1893392
31,18,1,31,1893350
31,18,1,31,1894601
31,18,1,31,1893866
31,18,1,31,1893309
31,17,1,31,1893720
31,17,1,31,1893554
31,18,1,31,1893340
33,17,1,33,1895153
31,17,1,31,1895254
31,17,1,31,1894974
31,17,1,31,1896207
31,17,1,31,1895677
31,17,1,31,1895142
31,18,1,31,1893655
31,17,1,31,1895816
31,18,1,31,1894665
31,17,1,31,1893201
31,17,1,31,1896181
31,18,1,31,1894027
31,18,1,31,1893758
31,17,1,31,1895178
31,18,1,31,1894733
31,18,1,31,1893931
31,17,1,31,1895771
31,17,1,31,1896175
31,18,1,31,1894333
31,17,1,31,1895215
31,18,1,31,1895024
31,17,1,31,1894634
31,17,1,31,1894154
31,17,1,31,1894738
31,18,1,31,1893352
31,18,1,31,1894046
31,18,1,31,1895766
31,18,1,31,1894646
31,17,1,31,1893038
31,18,1,31,1893867
31,18,1,31,1894252
31,18,1,31,1894180
31,17,1,31,1893656
31,18,1,31,1895138
31,18,1,31,1894626
31,17,1,31,1893100
31,17,1,31,1893851
31,18,1,31,1895193
31,17,1,31,1894941
31,17,1,31,1893950
31,17,1,31,1895175
31,17,1,31,1894691
33,19,1,33,1895555
31,17,1,31,1895176
31,18,1,31,1894822
31,17,1,31,1894392
31,18,1,31,1895636
31,16,1,31,1895846
31,17,1,31,1894829
31,18,1,31,1895914
31,17,1,31,1895944
31,18,1,31,1895754
31,17,1,31,1894215
31,17,1,31,1895126
31,18,1,31,1893973
31,17,1,31,1894980
31,18,1,31,1895073
33,18,1,33,1893878
31,18,1,31,1893431
31,18,1,31,1896152
31,17,1,31,1895033
31,18,1,31,1893108
31,17,1,31,1895903
31,17,1,31,1894563
31,17,1,31,1894526
31,17,1,31,1893696
31,18,1,31,1894305
31,18,1,31,1895627
31,17,1,31,1893613
31,18,1,31,1894481
31,17,1,31,1894300
31,18,1,31,1894145
31,17,1,31,1893647
31,18,1,31,1894888
31,18,1,31,1893018
31,18,1,31,1895481
31,17,1,31,1895790
31,18,1,31,1894314
31,18,1,31,1895631
31,17,1,31,1895312
31,17,1,31,1894801
31,17,1,31,1895029
31,18,1,31,1895559
31,18,1,31,1894002
31,17,1,31,1893653
31,18,1,31,1893518
31,18,1,31,1893919
31,17,1,31,1893301
31,17,1,31,1894328
31,17,1,31,1893254
31,17,1,31,1896784
31,18,1,31,1895184
31,17,1,31,1895300
31,18,1,31,1894442
31,17,1,31,1894495
31,17,1,31,1897333
31,18,1,31,1894637
31,18,1,31,1895346
31,18,1,31,1894934
31,17,1,31,1892681
31,18,1,31,1896898
31,17,1,31,1896363
31,18,1,31,1895972
31,18,1,31,1893136
31,18,1,31,1893875
31,18,1,31,1894407
31,18,1,31,1895576
31,17,1,31,1894431
31,17,1,31,1892196
31,18,1,31,1895518
31,17,1,31,1895705
31,18,1,31,1895121
31,17,1,31,1894575
31,18,1,31,1895596
31,18,1,31,1894142
31,18,1,31,1895225
31,18,1,31,1893060
31,17,1,31,1894374
31,18,1,31,1895789
31,17,1,31,1893990
31,18,1,31,1896382
31,17,1,31,1895594
31,17,1,31,1894583
31,17,1,31,1894107
31,18,1,31,1893772
31,17,1,31,1893011
31,18,1,31,1895802
31,17,1,31,1894463
31,17,1,31,1894621
31,17,1,31,1895437
31,17,1,31,1893911
31,18,1,31,1895811
31,18,1,31,1896362
31,17,1,31,1894556
31,18,1,31,1895862
31,17,1,31,1894013
31,18,1,31,1893699
33,17,1,33,1894188
31,17,1,31,1893969
31,18,1,31,1893743
31,17,1,31,1895998
31,18,1,31,1895671
31,17,1,31,1894253
31,18,1,31,1895346
31,17,1,31,1891730
31,18,1,31,1893807
31,17,1,31,1893157
31,18,1,31,1893746
31,18,1,31,1895986
31,17,1,31,1893538
31,18,1,31,1894124
31,18,1,31,1895250
31,18,1,31,1893580
31,17,1,31,1893617
31,18,1,31,1894788
31,17,1,31,1893906
31,18,1,31,1894353
31,18,1,31,1895702
31,18,1,31,1895513
31,18,1,31,1895605
31,17,1,31,1894606
31,17,1,31,1895171
31,18,1,31,1895403
31,18,1,31,1893241
31,18,1,31,1893579
31,18,1,31,1893602
31,18,1,31,1895375
31,18,1,31,1895115
31,18,1,31,1892829
31,17,1,31,1894836
31,17,1,31,1894727
31,18,1,31,1893775
31,17,1,31,1893617
31,17,1,31,1894576
31,17,1,31,1893926
31,17,1,31,1894694
31,18,1,31,1896288
31,17,1,31,1893641
31,17,1,31,1895497
31,18,1,31,1893949
31,17,1,31,1894512
31,18,1,31,1894344
31,16,1,31,1894557
31,18,1,31,1895089
31,18,1,31,1895851
31,18,1,31,1894124
31,18,1,31,1895236
31,18,1,31,1892781
31,17,1,31,1893674
31,17,1,31,1894011
31,18,1,31,1892696
31,18,1,31,1895196
31,18,1,31,1894287
31,17,1,31,1893764
31,18,1,31,1894420
31,17,1,31,1895320
31,18,1,31,1895673
31,17,1,31,1893335
31,18,1,31,1896752
31,18,1,31,1893573
31,18,1,31,1895005
31,18,1,31,1895943
33,18,1,33,1897017
31,18,1,31,1894566
31,17,1,31,1895600
31,17,1,31,1895301
31,18,1,31,1894546
31,17,1,31,1894969
31,17,1,31,1894528
31,17,1,31,1892829
31,18,1,31,1893347
31,18,1,31,1895213
31,18,1,31,1894201
31,17,1,31,1894522
31,17,1,31,1893077
31,17,1,31,1895133
31,18,1,31,1896786
31,17,1,31,1894207
31,17,1,31,1894186
31,18,1,31,1895507
31,17,1,31,1894359
31,18,1,31,1894591
31,17,1,31,1893474
31,17,1,31,1895959
31,17,1,31,1892139
31,18,1,31,1893850
31,17,1,31,1893456
31,18,1,31,1895451
31,18,1,31,1895733
31,17,1,31,1895003
31,18,1,31,1894544
31,10,1,31,1895322
31,18,1,31,1894826
