0,1,2,3,4,5,6,7,8,9
0.004913330078125,0.0,0.0,0.005,0.0049,0.00491,0.004913,0.004913300000000001,0.00491333,0.00491333
0.0087738037109375,0.0,0.01,0.009000000000000001,0.0088,0.00877,0.008773999999999999,0.0087738,0.0087738,0.008773804
0.00201416015625,0.0,0.0,0.002,0.002,0.00201,0.002014,0.0020142,0.00201416,0.00201416
0.00360107421875,0.0,0.0,0.004,0.0036,0.0036,0.0036009999999999996,0.0036010999999999994,0.00360107,0.003601074
0.003021240234375,0.0,0.0,0.003,0.003,0.00302,0.0030210000000000002,0.0030212,0.00302124,0.00302124
0.004669189453125,0.0,0.0,0.005,0.0047,0.0046700000000000005,0.0046689999999999995,0.0046692,0.00466919,0.004669189
0.0082550048828125,0.0,0.01,0.008,0.0083,0.00826,0.008255,0.008255,0.008255,0.008255005
0.007537841796875,0.0,0.01,0.008,0.0075,0.007540000000000001,0.0075379999999999996,0.0075378,0.00753784,0.0075378419999999995
0.00323486328125,0.0,0.0,0.003,0.0032,0.00323,0.003235,0.0032349,0.00323486,0.0032348629999999997
0.00189208984375,0.0,0.0,0.002,0.0019,0.0018899999999999998,0.0018920000000000002,0.0018920999999999999,0.00189209,0.00189209
0.0044708251953125,0.0,0.0,0.004,0.0045,0.00447,0.004471,0.0044708,0.00447083,0.004470825
0.0042877197265625,0.0,0.0,0.004,0.0043,0.0042899999999999995,0.004288,0.004287699999999999,0.00428772,0.00428772
0.0063934326171875,0.0,0.01,0.006,0.0064,0.00639,0.006393,0.0063934,0.00639343,0.0063934330000000004
0.003631591796875,0.0,0.0,0.004,0.0036,0.0036299999999999995,0.003632,0.0036316000000000005,0.00363159,0.0036315920000000003
0.003662109375,0.0,0.0,0.004,0.0037,0.00366,0.003662,0.0036621,0.00366211,0.003662109
0.009674072265625,0.0,0.01,0.01,0.0097,0.00967,0.009674,0.0096741,0.00967407,0.009674071999999999
0.002716064453125,0.0,0.0,0.003,0.0027,0.0027199999999999998,0.002716,0.0027161,0.00271606,0.0027160640000000002
0.005706787109375,0.0,0.01,0.006,0.0057,0.00571,0.005707,0.005706800000000001,0.00570679,0.005706787
0.0111236572265625,0.0,0.01,0.011000000000000001,0.0111,0.01112,0.011124,0.0111237,0.01112366,0.011123657
0.005279541015625,0.0,0.01,0.005,0.0053,0.00528,0.00528,0.0052795,0.00527954,0.005279541
0.00238037109375,0.0,0.0,0.002,0.0024,0.00238,0.00238,0.0023804000000000004,0.00238037,0.002380371
0.0043792724609375,0.0,0.0,0.004,0.0044,0.004379999999999999,0.004379,0.0043793,0.00437927,0.004379272
0.0041351318359375,0.0,0.0,0.004,0.0041,0.00414,0.004135,0.004135100000000001,0.00413513,0.004135132
0.00201416015625,0.0,0.0,0.002,0.002,0.00201,0.002014,0.0020142,0.00201416,0.00201416
0.0090789794921875,0.0,0.01,0.009000000000000001,0.0091,0.00908,0.009079,0.009079,0.00907898,0.009078979000000001
0.005096435546875,0.0,0.01,0.005,0.0051,0.0051,0.005096,0.0050964,0.00509644,0.005096436
0.0065765380859375,0.0,0.01,0.006999999999999999,0.0066,0.00658,0.0065769999999999995,0.0065765,0.00657654,0.006576538000000001
0.008636474609375,0.0,0.01,0.009000000000000001,0.0086,0.00864,0.008636,0.0086365,0.00863647,0.008636475
0.0070648193359375,0.0,0.01,0.006999999999999999,0.0071,0.0070599999999999994,0.007065000000000001,0.0070647999999999996,0.00706482,0.007064819
0.0021514892578125,0.0,0.0,0.002,0.0022,0.00215,0.002151,0.0021515,0.00215149,0.002151489
0.0077667236328125,0.0,0.01,0.008,0.0078,0.00777,0.0077670000000000005,0.0077667000000000005,0.00776672,0.007766724
0.0084991455078125,0.0,0.01,0.008,0.0085,0.0085,0.008499,0.0084991,0.00849915,0.008499145999999999
0.0030670166015625,0.0,0.0,0.003,0.0031,0.00307,0.0030670000000000003,0.0030670000000000003,0.00306702,0.003067017
0.004669189453125,0.0,0.0,0.005,0.0047,0.0046700000000000005,0.0046689999999999995,0.0046692,0.00466919,0.004669189
0.0073699951171875,0.0,0.01,0.006999999999999999,0.0074,0.007370000000000001,0.007370000000000001,0.007370000000000001,0.007370000000000001,0.007369995
0.0036773681640625,0.0,0.0,0.004,0.0037,0.0036799999999999997,0.003677,0.0036774,0.00367737,0.003677368
0.0035247802734375,0.0,0.0,0.004,0.0035,0.00352,0.003525,0.0035248000000000007,0.00352478,0.00352478
0.013031005859375,0.0,0.01,0.013000000000000001,0.013000000000000001,0.013030000000000002,0.013031000000000001,0.013031000000000001,0.01303101,0.013031006000000001
0.006195068359375,0.0,0.01,0.006,0.0062,0.0062,0.006195,0.0061951,0.00619507,0.006195068000000001
0.0050048828125,0.0,0.01,0.005,0.005,0.005,0.005005,0.0050049,0.00500488,0.005004883
0.0117340087890625,0.0,0.01,0.012,0.0117,0.011729999999999999,0.011734,0.011734,0.01173401,0.011734008999999998
0.00457763671875,0.0,0.0,0.005,0.0046,0.00458,0.0045780000000000005,0.0045776,0.00457764,0.004577637
0.006195068359375,0.0,0.01,0.006,0.0062,0.0062,0.006195,0.0061951,0.00619507,0.006195068000000001
0.0045623779296875,0.0,0.0,0.005,0.0046,0.00456,0.004562,0.0045623999999999994,0.00456238,0.004562378
0.0056610107421875,0.0,0.01,0.006,0.0057,0.00566,0.005661,0.005661,0.00566101,0.005661011
0.0043487548828125,0.0,0.0,0.004,0.0043,0.00435,0.0043490000000000004,0.0043488,0.00434875,0.004348755
0.004547119140625,0.0,0.0,0.005,0.0045,0.00455,0.004547,0.0045471,0.00454712,0.0045471190000000005
0.0017852783203125,0.0,0.0,0.002,0.0018,0.00179,0.0017850000000000001,0.0017852999999999999,0.00178528,0.001785278
0.0077667236328125,0.0,0.01,0.008,0.0078,0.00777,0.0077670000000000005,0.0077667000000000005,0.00776672,0.007766724
0.00616455078125,0.0,0.01,0.006,0.0062,0.0061600000000000005,0.0061649999999999995,0.0061646,0.00616455,0.006164551
0.0032196044921875,0.0,0.0,0.003,0.0032,0.00322,0.00322,0.0032196,0.0032196,0.003219604
0.007049560546875,0.0,0.01,0.006999999999999999,0.006999999999999999,0.00705,0.00705,0.007049600000000001,0.00704956,0.007049561
0.0013427734375,0.0,0.0,0.001,0.0013,0.00134,0.001343,0.0013428,0.00134277,0.0013427729999999998
0.002655029296875,0.0,0.0,0.003,0.0027,0.00266,0.0026550000000000002,0.0026550000000000002,0.00265503,0.002655029
0.009613037109375,0.0,0.01,0.01,0.0096,0.009609999999999999,0.009613,0.009613,0.00961304,0.009613037
0.0023345947265625,0.0,0.0,0.002,0.0023,0.00233,0.0023350000000000003,0.0023346,0.00233459,0.002334595
0.002166748046875,0.0,0.0,0.002,0.0022,0.00217,0.002167,0.0021666999999999997,0.00216675,0.002166748
0.0023651123046875,0.0,0.0,0.002,0.0024,0.00237,0.002365,0.0023651,0.00236511,0.002365112
0.01123046875,0.0,0.01,0.011000000000000001,0.0112,0.01123,0.01123,0.011230500000000001,0.01123047,0.011230469
0.0044097900390625,0.0,0.0,0.004,0.0044,0.00441,0.00441,0.0044098,0.00440979,0.00440979
0.01043701171875,0.0,0.01,0.01,0.0104,0.010440000000000001,0.010437,0.010437,0.01043701,0.010437011999999999
0.009124755859375,0.0,0.01,0.009000000000000001,0.0091,0.00912,0.009125,0.009124799999999999,0.00912476,0.009124756
0.00494384765625,0.0,0.0,0.005,0.0049,0.00494,0.004944,0.0049438,0.00494385,0.004943848
0.0056610107421875,0.0,0.01,0.006,0.0057,0.00566,0.005661,0.005661,0.00566101,0.005661011
0.0050048828125,0.0,0.01,0.005,0.005,0.005,0.005005,0.0050049,0.00500488,0.005004883
0.0037994384765625,0.0,0.0,0.004,0.0038,0.0038,0.0037990000000000003,0.0037994,0.00379944,0.003799438
0.0038604736328125,0.0,0.0,0.004,0.0039,0.00386,0.00386,0.0038604999999999998,0.00386047,0.003860474
0.009735107421875,0.0,0.01,0.01,0.0097,0.00974,0.009734999999999999,0.0097351,0.00973511,0.009735107
0.008880615234375,0.0,0.01,0.009000000000000001,0.0089,0.008879999999999999,0.008881,0.008880599999999999,0.00888062,0.008880615
0.004547119140625,0.0,0.0,0.005,0.0045,0.00455,0.004547,0.0045471,0.00454712,0.0045471190000000005
0.0023040771484375,0.0,0.0,0.002,0.0023,0.0023,0.002304,0.0023041,0.00230408,0.0023040770000000003
0.0021514892578125,0.0,0.0,0.002,0.0022,0.00215,0.002151,0.0021515,0.00215149,0.002151489
