0,1,2,3,4,5,6,7,8,9
0.1397552490234375,0.1,0.14,0.14,0.1398,0.13976,0.139755,0.13975520000000002,0.13975525,0.139755249
0.1370086669921875,0.1,0.14,0.13699999999999998,0.13699999999999998,0.13701,0.137009,0.1370087,0.13700867,0.137008667
0.14031982421875,0.1,0.14,0.14,0.1403,0.14032,0.14032,0.1403198,0.14031982,0.140319824
0.139190673828125,0.1,0.14,0.139,0.1392,0.13919,0.139191,0.13919070000000003,0.13919067,0.13919067400000001
0.141021728515625,0.1,0.14,0.141,0.141,0.14102,0.141022,0.1410217,0.14102173,0.141021729
0.1397552490234375,0.1,0.14,0.14,0.1398,0.13976,0.139755,0.13975520000000002,0.13975525,0.139755249
0.1414031982421875,0.1,0.14,0.141,0.1414,0.1414,0.141403,0.1414032,0.1414032,0.141403198
0.140899658203125,0.1,0.14,0.141,0.1409,0.1409,0.1409,0.14089970000000002,0.14089966,0.140899658
0.14117431640625,0.1,0.14,0.141,0.1412,0.14117000000000002,0.141174,0.1411743,0.14117432,0.141174316
0.14129638671875,0.1,0.14,0.141,0.1413,0.1413,0.141296,0.1412964,0.14129639,0.141296387
0.1415557861328125,0.1,0.14,0.142,0.1416,0.14156,0.141556,0.1415558,0.14155579,0.141555786
0.1370849609375,0.1,0.14,0.13699999999999998,0.1371,0.13708,0.13708499999999998,0.13708499999999998,0.13708496,0.137084961
0.1400146484375,0.1,0.14,0.14,0.14,0.14001,0.140015,0.1400146,0.14001465,0.14001464800000002
0.1392974853515625,0.1,0.14,0.139,0.1393,0.1393,0.139297,0.1392975,0.13929749,0.139297485
0.137420654296875,0.1,0.14,0.13699999999999998,0.1374,0.13742000000000001,0.13742100000000002,0.1374207,0.13742065,0.137420654
0.1357421875,0.1,0.14,0.136,0.1357,0.13574,0.135742,0.1357422,0.13574219,0.135742188
0.1417236328125,0.1,0.14,0.142,0.1417,0.14172,0.141724,0.1417236,0.14172363,0.14172363300000002
0.136749267578125,0.1,0.14,0.13699999999999998,0.1367,0.13675,0.136749,0.1367493,0.13674927,0.136749268
0.1393890380859375,0.1,0.14,0.139,0.1394,0.13939000000000001,0.139389,0.139389,0.13938904,0.13938903800000002
0.13983154296875,0.1,0.14,0.14,0.1398,0.13982999999999998,0.13983199999999998,0.1398315,0.13983154,0.139831543
0.1376800537109375,0.1,0.14,0.138,0.1377,0.13768,0.13768,0.13768010000000003,0.13768005,0.137680054
0.1424713134765625,0.1,0.14,0.142,0.1425,0.14247,0.14247100000000001,0.1424713,0.14247131,0.14247131300000002
0.1404266357421875,0.1,0.14,0.14,0.1404,0.14043,0.140427,0.1404266,0.14042664,0.140426636
0.1445465087890625,0.1,0.14,0.145,0.1445,0.14455,0.144547,0.1445465,0.14454651,0.14454650900000002
0.140625,0.1,0.14,0.141,0.1406,0.14062,0.140625,0.140625,0.140625,0.140625
0.141143798828125,0.1,0.14,0.141,0.1411,0.14114000000000002,0.141144,0.14114379999999999,0.14114379999999999,0.14114379900000001
0.1399993896484375,0.1,0.14,0.14,0.14,0.14,0.139999,0.1399994,0.13999939,0.13999939
0.1423492431640625,0.1,0.14,0.142,0.1423,0.14235,0.142349,0.1423492,0.14234924,0.14234924300000001
0.1357269287109375,0.1,0.14,0.136,0.1357,0.13573,0.135727,0.1357269,0.13572693,0.135726929
0.141326904296875,0.1,0.14,0.141,0.1413,0.14132999999999998,0.141327,0.1413269,0.1413269,0.141326904
0.1378021240234375,0.1,0.14,0.138,0.1378,0.1378,0.137802,0.13780209999999998,0.13780212,0.137802124
0.13946533203125,0.1,0.14,0.139,0.1395,0.13947,0.139465,0.1394653,0.13946533,0.139465332
0.1346282958984375,0.1,0.13,0.135,0.1346,0.13463,0.134628,0.13462829999999998,0.13462829999999998,0.134628296
0.1414947509765625,0.1,0.14,0.141,0.1415,0.14149,0.141495,0.14149479999999998,0.14149475,0.141494751
0.1388092041015625,0.1,0.14,0.139,0.1388,0.13881,0.138809,0.13880920000000002,0.13880920000000002,0.138809204
0.1407470703125,0.1,0.14,0.141,0.1407,0.14075,0.140747,0.1407471,0.14074707,0.14074707
0.1414031982421875,0.1,0.14,0.141,0.1414,0.1414,0.141403,0.1414032,0.1414032,0.141403198
0.139312744140625,0.1,0.14,0.139,0.1393,0.13931,0.13931300000000002,0.1393127,0.13931274,0.13931274400000002
0.1387481689453125,0.1,0.14,0.139,0.1387,0.13875,0.138748,0.13874820000000002,0.13874817,0.138748169
0.14105224609375,0.1,0.14,0.141,0.1411,0.14105,0.141052,0.14105220000000002,0.14105225,0.141052246
0.1401824951171875,0.1,0.14,0.14,0.1402,0.14018,0.140182,0.14018250000000002,0.14018250000000002,0.140182495
0.1371917724609375,0.1,0.14,0.13699999999999998,0.1372,0.13719,0.137192,0.1371918,0.13719177,0.137191772
0.1421661376953125,0.1,0.14,0.142,0.1422,0.14217,0.14216600000000001,0.14216610000000002,0.14216614,0.142166138
0.1421051025390625,0.1,0.14,0.142,0.1421,0.14211,0.142105,0.1421051,0.1421051,0.142105103
0.13604736328125,0.1,0.14,0.136,0.136,0.13605,0.136047,0.13604739999999999,0.13604736,0.136047363
0.139251708984375,0.1,0.14,0.139,0.1393,0.13925,0.139252,0.1392517,0.13925171,0.139251709
0.1370697021484375,0.1,0.14,0.13699999999999998,0.1371,0.13707,0.13707,0.13706970000000002,0.13706970000000002,0.137069702
0.139373779296875,0.1,0.14,0.139,0.1394,0.13937,0.139374,0.1393738,0.13937378,0.139373779
0.1403961181640625,0.1,0.14,0.14,0.1404,0.1404,0.140396,0.1403961,0.14039612,0.14039611800000001
0.1439208984375,0.1,0.14,0.14400000000000002,0.1439,0.14392,0.143921,0.1439209,0.1439209,0.14392089800000002
0.136474609375,0.1,0.14,0.136,0.1365,0.13647,0.136475,0.1364746,0.13647461,0.136474609
0.1394195556640625,0.1,0.14,0.139,0.1394,0.13942000000000002,0.13942000000000002,0.1394196,0.13941956,0.139419556
0.1416015625,0.1,0.14,0.142,0.1416,0.1416,0.141602,0.1416016,0.14160156,0.141601562
0.1355133056640625,0.1,0.14,0.136,0.1355,0.13551,0.13551300000000002,0.13551329999999998,0.13551331,0.135513306
0.1425018310546875,0.1,0.14,0.14300000000000002,0.1425,0.1425,0.142502,0.14250179999999998,0.14250183,0.142501831
0.141693115234375,0.1,0.14,0.142,0.1417,0.14169,0.141693,0.14169310000000002,0.14169312,0.141693115
0.138153076171875,0.1,0.14,0.138,0.1382,0.13815,0.138153,0.1381531,0.13815308,0.13815307599999999
0.1397857666015625,0.1,0.14,0.14,0.1398,0.13979,0.139786,0.1397858,0.13978577,0.139785767
0.1396942138671875,0.1,0.14,0.14,0.1397,0.13969,0.139694,0.1396942,0.13969421,0.139694214
0.1429901123046875,0.1,0.14,0.14300000000000002,0.14300000000000002,0.14299,0.14299,0.1429901,0.14299011,0.142990112
0.1414642333984375,0.1,0.14,0.141,0.1415,0.14146,0.141464,0.1414642,0.14146423,0.141464233
0.1395263671875,0.1,0.14,0.14,0.1395,0.13953,0.139526,0.1395264,0.13952637,0.13952636699999998
0.141326904296875,0.1,0.14,0.141,0.1413,0.14132999999999998,0.141327,0.1413269,0.1413269,0.141326904
0.138458251953125,0.1,0.14,0.138,0.1385,0.13846,0.138458,0.13845829999999998,0.13845825,0.138458252
0.139678955078125,0.1,0.14,0.14,0.1397,0.13968,0.139679,0.139679,0.13967896,0.139678955
0.13916015625,0.1,0.14,0.139,0.1392,0.13915999999999998,0.13915999999999998,0.1391602,0.13916016,0.139160156
0.1385345458984375,0.1,0.14,0.139,0.1385,0.13853,0.138535,0.1385345,0.13853455,0.138534546
0.13983154296875,0.1,0.14,0.14,0.1398,0.13982999999999998,0.13983199999999998,0.1398315,0.13983154,0.139831543
0.139251708984375,0.1,0.14,0.139,0.1393,0.13925,0.139252,0.1392517,0.13925171,0.139251709
0.1430816650390625,0.1,0.14,0.14300000000000002,0.1431,0.14307999999999998,0.143082,0.1430817,0.14308167,0.143081665
0.136474609375,0.1,0.14,0.136,0.1365,0.13647,0.136475,0.1364746,0.13647461,0.136474609
0.1393890380859375,0.1,0.14,0.139,0.1394,0.13939000000000001,0.139389,0.139389,0.13938904,0.13938903800000002
0.1397552490234375,0.1,0.14,0.14,0.1398,0.13976,0.139755,0.13975520000000002,0.13975525,0.139755249
0.138641357421875,0.1,0.14,0.139,0.1386,0.13864,0.13864100000000001,0.1386414,0.13864136,0.138641357
0.136962890625,0.1,0.14,0.13699999999999998,0.13699999999999998,0.13696,0.136963,0.1369629,0.13696289,0.136962891
0.1414947509765625,0.1,0.14,0.141,0.1415,0.14149,0.141495,0.14149479999999998,0.14149475,0.141494751
0.1389617919921875,0.1,0.14,0.139,0.139,0.13896,0.138962,0.1389618,0.13896179,0.138961792
0.13861083984375,0.1,0.14,0.139,0.1386,0.13860999999999998,0.13861099999999998,0.1386108,0.13861084,0.13861084
0.136474609375,0.1,0.14,0.136,0.1365,0.13647,0.136475,0.1364746,0.13647461,0.136474609
0.1362152099609375,0.1,0.14,0.136,0.1362,0.13622,0.136215,0.1362152,0.13621521,0.13621521
0.138153076171875,0.1,0.14,0.138,0.1382,0.13815,0.138153,0.1381531,0.13815308,0.13815307599999999
0.13775634765625,0.1,0.14,0.138,0.1378,0.13776,0.137756,0.1377563,0.13775635,0.137756348
0.1407623291015625,0.1,0.14,0.141,0.1408,0.14076,0.140762,0.14076229999999998,0.14076233,0.140762329
0.13690185546875,0.1,0.14,0.13699999999999998,0.1369,0.1369,0.136902,0.1369019,0.13690186,0.136901855
0.1377716064453125,0.1,0.14,0.138,0.1378,0.13777,0.137772,0.13777160000000002,0.13777161,0.137771606
0.1371612548828125,0.1,0.14,0.13699999999999998,0.1372,0.13716,0.13716099999999998,0.13716129999999999,0.13716125,0.137161255
0.1396636962890625,0.1,0.14,0.14,0.1397,0.13965999999999998,0.139664,0.13966370000000003,0.13966370000000003,0.139663696
0.1414947509765625,0.1,0.14,0.141,0.1415,0.14149,0.141495,0.14149479999999998,0.14149475,0.141494751
0.138519287109375,0.1,0.14,0.139,0.1385,0.13852,0.138519,0.1385193,0.13851929,0.138519287
0.1368408203125,0.1,0.14,0.13699999999999998,0.1368,0.13684000000000002,0.13684100000000002,0.13684079999999998,0.13684082,0.13684082
0.134002685546875,0.1,0.13,0.134,0.134,0.134,0.134003,0.1340027,0.13400269,0.134002686
0.1403961181640625,0.1,0.14,0.14,0.1404,0.1404,0.140396,0.1403961,0.14039612,0.14039611800000001
0.1430206298828125,0.1,0.14,0.14300000000000002,0.14300000000000002,0.14302,0.143021,0.14302060000000003,0.14302063,0.14302063
0.1411590576171875,0.1,0.14,0.141,0.1412,0.14115999999999998,0.14115899999999998,0.1411591,0.14115906,0.141159058
0.140289306640625,0.1,0.14,0.14,0.1403,0.14029,0.140289,0.14028929999999998,0.14028931,0.140289307
