fgc,min,rec,rem,work
77,13,1,77,435216
77,14,1,77,435333
77,13,1,77,435930
77,13,1,77,435226
77,13,1,77,435684
77,13,1,77,435568
77,13,1,77,436015
77,14,1,77,436612
77,14,1,77,436534
77,14,1,77,435051
77,13,1,77,436256
77,13,1,77,436288
77,13,1,77,435126
77,12,1,77,436982
77,13,1,77,436226
77,13,1,77,435451
77,13,1,77,435431
77,14,1,77,434888
77,13,1,77,436536
77,12,1,77,435216
77,13,1,77,436366
77,14,1,77,436361
77,14,1,77,436100
77,13,1,77,435548
77,14,1,77,436948
77,6,1,77,435580
77,13,1,77,434421
77,12,1,77,435690
77,13,1,77,436032
77,13,1,77,434768
77,13,1,77,436869
77,14,1,77,436100
77,13,1,77,435421
77,12,1,77,435468
77,14,1,77,435624
77,13,1,77,435279
77,14,1,77,435732
77,12,1,77,436780
77,14,1,77,435302
77,11,1,77,435252
77,12,1,77,436503
77,13,1,77,436420
77,13,1,77,436128
77,13,1,77,436176
77,13,1,77,436188
77,13,1,77,435176
77,13,1,77,435878
77,13,1,77,435927
77,13,1,77,435444
77,14,1,77,436137
77,13,1,77,436047
77,14,1,77,435230
77,14,1,77,435225
77,13,1,77,435316
77,13,1,77,435051
77,14,1,77,436405
77,14,1,77,435288
77,13,1,77,437016
77,12,1,77,435721
77,14,1,77,435830
77,13,1,77,434851
77,14,1,77,436684
77,12,1,77,434939
77,13,1,77,434863
77,13,1,77,436484
77,11,1,77,437115
77,12,1,77,435675
77,12,1,77,435386
77,13,1,77,435962
77,14,1,77,436236
77,13,1,77,435959
77,13,1,77,435426
77,13,1,77,435151
77,13,1,77,436565
77,13,1,77,435012
77,13,1,77,435121
77,13,1,77,435967
77,13,1,77,436107
77,13,1,77,436177
77,13,1,77,434825
77,13,1,77,435655
77,13,1,77,435733
77,14,1,77,436532
77,13,1,77,436292
77,13,1,77,435504
77,13,1,77,436094
77,13,1,77,435459
77,13,1,77,436257
77,13,1,77,436058
77,13,1,77,436414
77,13,1,77,435978
77,13,1,77,435927
77,14,1,77,435976
77,14,1,77,435241
77,13,1,77,436276
77,13,1,77,436250
77,13,1,77,435415
77,13,1,77,436568
77,14,1,77,437477
77,12,1,77,436443
77,14,1,77,435944
77,13,1,77,435899
77,13,1,77,436007
77,14,1,77,435769
