fgc,min,rec,rem,work
1037,10,1,1037,1616439
1037,11,1,1037,1616948
1037,12,1,1037,1614860
1037,10,1,1037,1616019
1037,10,1,1037,1616118
1037,10,1,1037,1615555
1037,10,1,1037,1615394
1037,10,1,1037,1617648
1037,12,1,1037,1616797
1037,11,1,1037,1615805
1037,12,1,1037,1613914
1037,10,1,1037,1613323
1037,12,1,1037,1616844
1037,11,1,1037,1616234
1037,12,1,1037,1616331
1037,12,1,1037,1618201
1037,11,1,1037,1615839
1037,11,1,1037,1618131
1037,11,1,1037,1614983
1037,12,1,1037,1616112
1037,11,1,1037,1618327
1037,11,1,1037,1616060
1037,12,1,1037,1615070
1037,12,1,1037,1614821
1037,11,1,1037,1616916
1037,7,1,1037,1614678
1037,12,1,1037,1616810
1037,11,1,1037,1613625
1037,12,1,1037,1616671
1037,12,1,1037,1616471
1037,11,1,1037,1614808
1037,10,1,1037,1616202
1037,11,1,1037,1615206
1037,12,1,1037,1616594
1037,11,1,1037,1617002
1037,11,1,1037,1618002
1037,11,1,1037,1616109
1037,12,1,1037,1614171
1037,12,1,1037,1616612
1037,11,1,1037,1615228
1037,12,1,1037,1613921
1037,12,1,1037,1615189
1037,12,1,1037,1615447
1037,11,1,1037,1616052
1037,11,1,1037,1616020
1037,11,1,1037,1617496
1037,11,1,1037,1615797
1037,12,1,1037,1615689
1037,12,1,1037,1615886
1037,10,1,1037,1617609
1037,12,1,1037,1616133
1037,11,1,1037,1615996
1037,12,1,1037,1617443
1037,11,1,1037,1614532
1037,11,1,1037,1616357
1037,12,1,1037,1614396
1037,12,1,1037,1617712
1037,10,1,1037,1615153
1037,10,1,1037,1614482
1037,9,1,1037,1616127
1037,13,1,1037,1616433
1037,11,1,1037,1616908
1037,12,1,1037,1616822
1037,12,1,1037,1616362
1037,11,1,1037,1618525
1037,11,1,1037,1616091
1037,11,1,1037,1619008
1037,11,1,1037,1616016
1037,12,1,1037,1615370
1037,13,1,1037,1616335
1037,12,1,1037,1616637
1037,12,1,1037,1616392
1037,13,1,1037,1618224
1037,11,1,1037,1618241
1037,13,1,1037,1614555
1037,11,1,1037,1615929
1037,12,1,1037,1616954
1037,12,1,1037,1617477
1037,12,1,1037,1617948
1037,9,1,1037,1617001
1037,11,1,1037,1617860
1037,12,1,1037,1615587
1037,11,1,1037,1617200
1037,11,1,1037,1615229
1037,12,1,1037,1617857
1037,12,1,1037,1617676
1037,11,1,1037,1614727
1037,11,1,1037,1616013
1037,11,1,1037,1616221
1037,12,1,1037,1615748
1037,12,1,1037,1614939
1037,10,1,1037,1618499
1037,10,1,1037,1616437
1037,8,1,1037,1617593
1037,10,1,1037,1616602
1037,11,1,1037,1617135
1037,12,1,1037,1616712
1037,12,1,1037,1615386
1037,11,1,1037,1617919
1037,11,1,1037,1615927
1037,12,1,1037,1617774
1037,8,1,1037,1616960
1037,11,1,1037,1617214
1037,10,1,1037,1616598
1037,11,1,1037,1615734
1037,11,1,1037,1615451
1037,11,1,1037,1614446
1037,11,1,1037,1618587
1037,11,1,1037,1616286
1037,11,1,1037,1617214
1037,12,1,1037,1615772
1037,11,1,1037,1616974
1037,12,1,1037,1617403
1037,13,1,1037,1619080
1037,11,1,1037,1615557
1037,10,1,1037,1615259
1037,12,1,1037,1616233
1037,11,1,1037,1616848
1037,11,1,1037,1616743
1037,12,1,1037,1615835
1037,11,1,1037,1616238
1037,11,1,1037,1615230
1037,12,1,1037,1614979
1037,12,1,1037,1618112
1037,11,1,1037,1614957
1037,11,1,1037,1615020
1037,12,1,1037,1616642
1037,12,1,1037,1615940
1037,10,1,1037,1617771
1037,11,1,1037,1617591
1037,10,1,1037,1615800
1037,11,1,1037,1615014
1037,11,1,1037,1617985
1037,9,1,1037,1616108
1037,12,1,1037,1617647
1037,11,1,1037,1617553
1037,12,1,1037,1617627
1037,10,1,1037,1614421
1037,11,1,1037,1614543
1037,12,1,1037,1617712
1037,9,1,1037,1617044
1037,9,1,1037,1617119
1037,12,1,1037,1615529
1037,11,1,1037,1616386
1037,11,1,1037,1616540
1037,12,1,1037,1617517
1037,11,1,1037,1618405
1037,11,1,1037,1615399
1037,10,1,1037,1615724
1037,12,1,1037,1616999
1037,11,1,1037,1617759
1037,10,1,1037,1618813
1037,10,1,1037,1616650
1037,11,1,1037,1615686
1037,11,1,1037,1619119
1037,11,1,1037,1616622
1037,10,1,1037,1617129
1037,12,1,1037,1614839
1037,9,1,1037,1615984
1037,12,1,1037,1617252
1037,9,1,1037,1618412
1037,9,1,1037,1615683
1037,10,1,1037,1617045
1037,10,1,1037,1616735
1037,11,1,1037,1614547
1037,11,1,1037,1616008
1037,10,1,1037,1615733
1037,10,1,1037,1617465
1037,11,1,1037,1616837
1037,11,1,1037,1616210
1037,10,1,1037,1615603
1037,10,1,1037,1615102
1037,11,1,1037,1615585
1037,12,1,1037,1616230
1037,11,1,1037,1617557
1037,12,1,1037,1617038
1037,11,1,1037,1617809
1037,12,1,1037,1616455
1037,11,1,1037,1617473
1037,12,1,1037,1618438
1037,11,1,1037,1615590
1037,11,1,1037,1616863
1037,9,1,1037,1618916
1037,11,1,1037,1615530
1037,10,1,1037,1614619
1037,12,1,1037,1616595
1037,12,1,1037,1615055
1037,12,1,1037,1616788
1037,10,1,1037,1616508
1037,12,1,1037,1616423
1037,11,1,1037,1617184
1037,12,1,1037,1616679
1037,11,1,1037,1617405
1037,12,1,1037,1616173
1037,12,1,1037,1616520
1037,11,1,1037,1616365
1037,10,1,1037,1614924
1037,10,1,1037,1615971
1037,11,1,1037,1616519
1037,12,1,1037,1616940
1037,10,1,1037,1616169
1037,11,1,1037,1618191
1037,11,1,1037,1615506
1037,13,1,1037,1617865
1037,12,1,1037,1615117
1037,11,1,1037,1616753
1037,12,1,1037,1616222
1037,12,1,1037,1616185
1037,8,1,1037,1617878
1037,11,1,1037,1615886
1037,9,1,1037,1616823
1037,9,1,1037,1616557
1037,9,1,1037,1615896
1037,11,1,1037,1616066
1037,11,1,1037,1615645
1037,11,1,1037,1617145
1037,10,1,1037,1615870
1037,11,1,1037,1615194
1037,10,1,1037,1614642
1037,11,1,1037,1615297
1037,10,1,1037,1618290
1037,10,1,1037,1618542
1037,12,1,1037,1617654
1037,10,1,1037,1616908
1037,11,1,1037,1617461
