0,2,4,8
0.083984375,0.08,0.084,0.08398438
0.0595703125,0.06,0.0596,0.05957031
0.0986328125,0.1,0.0986,0.09863281
0.064453125,0.06,0.0645,0.06445312
0.0166015625,0.02,0.0166,0.01660156
0.0263671875,0.03,0.0264,0.02636719
0.0380859375,0.04,0.0381,0.03808594
0.046875,0.05,0.0469,0.046875
0.0146484375,0.01,0.0146,0.01464844
0.01953125,0.02,0.0195,0.01953125
0.0625,0.06,0.0625,0.0625
0.044921875,0.04,0.0449,0.04492188
0.0390625,0.04,0.0391,0.0390625
0.0615234375,0.06,0.0615,0.06152344
0.02734375,0.03,0.0273,0.02734375
0.0693359375,0.07,0.0693,0.06933594
0.076171875,0.08,0.0762,0.07617188
0.0771484375,0.08,0.0771,0.07714844
0.08203125,0.08,0.08199999999999999,0.08203125
0.0458984375,0.05,0.0459,0.04589844
0.0498046875,0.05,0.0498,0.04980469
0.0341796875,0.03,0.0342,0.03417969
0.072265625,0.07,0.0723,0.07226562
0.048828125,0.05,0.0488,0.04882812
0.064453125,0.06,0.0645,0.06445312
0.0546875,0.05,0.0547,0.0546875
0.0283203125,0.03,0.0283,0.02832031
0.0625,0.06,0.0625,0.0625
0.0244140625,0.02,0.0244,0.02441406
0.0263671875,0.03,0.0264,0.02636719
0.03515625,0.04,0.0352,0.03515625
0.048828125,0.05,0.0488,0.04882812
0.029296875,0.03,0.0293,0.02929688
0.0380859375,0.04,0.0381,0.03808594
0.0439453125,0.04,0.0439,0.04394531
0.033203125,0.03,0.0332,0.03320312
0.0498046875,0.05,0.0498,0.04980469
0.046875,0.05,0.0469,0.046875
0.056640625,0.06,0.0566,0.05664062
0.0888671875,0.09,0.0889,0.08886719
0.041015625,0.04,0.040999999999999995,0.04101562
0.0517578125,0.05,0.0518,0.05175781
0.064453125,0.06,0.0645,0.06445312
0.041015625,0.04,0.040999999999999995,0.04101562
0.072265625,0.07,0.0723,0.07226562
0.0400390625,0.04,0.04,0.04003906
0.06640625,0.07,0.0664,0.06640625
0.0576171875,0.06,0.0576,0.05761719
0.029296875,0.03,0.0293,0.02929688
0.044921875,0.04,0.0449,0.04492188
0.048828125,0.05,0.0488,0.04882812
0.0751953125,0.08,0.0752,0.07519531
0.0400390625,0.04,0.04,0.04003906
0.0439453125,0.04,0.0439,0.04394531
0.0908203125,0.09,0.0908,0.09082031
0.041015625,0.04,0.040999999999999995,0.04101562
0.099609375,0.1,0.0996,0.09960938
0.060546875,0.06,0.0605,0.06054688
0.052734375,0.05,0.0527,0.05273438
0.0712890625,0.07,0.0713,0.07128906
0.09375,0.09,0.0938,0.09375
0.0537109375,0.05,0.0537,0.05371094
