0,2,4,8
0.041015625,0.04,0.040999999999999995,0.04101562
0.04541015625,0.05,0.0454,0.04541016
0.03173828125,0.03,0.0317,0.03173828
0.087890625,0.09,0.0879,0.08789062
0.0986328125,0.1,0.0986,0.09863281
0.0556640625,0.06,0.0557,0.05566406
0.0380859375,0.04,0.0381,0.03808594
0.06396484375,0.06,0.064,0.06396484
0.03515625,0.04,0.0352,0.03515625
0.0234375,0.02,0.0234,0.0234375
0.06494140625,0.06,0.0649,0.06494141
0.05615234375,0.06,0.0562,0.05615234
0.07666015625,0.08,0.0767,0.07666016
0.06201171875,0.06,0.062,0.06201172
0.04541015625,0.05,0.0454,0.04541016
0.072265625,0.07,0.0723,0.07226562
0.06640625,0.07,0.0664,0.06640625
0.04736328125,0.05,0.0474,0.04736328
0.04052734375,0.04,0.0405,0.04052734
0.04736328125,0.05,0.0474,0.04736328
0.037109375,0.04,0.0371,0.03710938
0.08154296875,0.08,0.0815,0.08154297
0.04833984375,0.05,0.0483,0.04833984
0.0546875,0.05,0.0547,0.0546875
0.08740234375,0.09,0.0874,0.08740234
0.06591796875,0.07,0.0659,0.06591797
0.03076171875,0.03,0.0308,0.03076172
0.07373046875,0.07,0.0737,0.07373047
0.06591796875,0.07,0.0659,0.06591797
0.06494140625,0.06,0.0649,0.06494141
0.0576171875,0.06,0.0576,0.05761719
0.0537109375,0.05,0.0537,0.05371094
0.05859375,0.06,0.0586,0.05859375
0.0498046875,0.05,0.0498,0.04980469
0.0537109375,0.05,0.0537,0.05371094
0.0625,0.06,0.0625,0.0625
0.06396484375,0.06,0.064,0.06396484
0.060546875,0.06,0.0605,0.06054688
0.0810546875,0.08,0.0811,0.08105469
0.0478515625,0.05,0.0479,0.04785156
0.04931640625,0.05,0.0493,0.04931641
0.07568359375,0.08,0.0757,0.07568359
0.0341796875,0.03,0.0342,0.03417969
0.056640625,0.06,0.0566,0.05664062
0.046875,0.05,0.0469,0.046875
0.05517578125,0.06,0.0552,0.05517578
0.0439453125,0.04,0.0439,0.04394531
0.02978515625,0.03,0.0298,0.02978516
0.0390625,0.04,0.0391,0.0390625
0.02880859375,0.03,0.0288,0.02880859
0.06005859375,0.06,0.0601,0.06005859
0.06103515625,0.06,0.061,0.06103516
0.05810546875,0.06,0.0581,0.05810547
0.0595703125,0.06,0.0596,0.05957031
0.03515625,0.04,0.0352,0.03515625
0.0498046875,0.05,0.0498,0.04980469
0.04931640625,0.05,0.0493,0.04931641
0.060546875,0.06,0.0605,0.06054688
0.07373046875,0.07,0.0737,0.07373047
0.05126953125,0.05,0.0513,0.05126953
0.0517578125,0.05,0.0518,0.05175781
0.0732421875,0.07,0.0732,0.07324219
0.052734375,0.05,0.0527,0.05273438
0.04296875,0.04,0.043,0.04296875
0.0478515625,0.05,0.0479,0.04785156
0.0390625,0.04,0.0391,0.0390625
0.08544921875,0.09,0.0854,0.08544922
0.06640625,0.07,0.0664,0.06640625
0.05322265625,0.05,0.0532,0.05322266
0.0419921875,0.04,0.042,0.04199219
0.05419921875,0.05,0.0542,0.05419922
0.052734375,0.05,0.0527,0.05273438
0.0615234375,0.06,0.0615,0.06152344
0.041015625,0.04,0.040999999999999995,0.04101562
0.0576171875,0.06,0.0576,0.05761719
0.03564453125,0.04,0.0356,0.03564453
0.06005859375,0.06,0.0601,0.06005859
0.037109375,0.04,0.0371,0.03710938
0.03369140625,0.03,0.0337,0.03369141
0.07470703125,0.07,0.0747,0.07470703
0.05029296875,0.05,0.0503,0.05029297
0.04638671875,0.05,0.0464,0.04638672
0.06689453125,0.07,0.0669,0.06689453
0.07373046875,0.07,0.0737,0.07373047
0.05859375,0.06,0.0586,0.05859375
0.02587890625,0.03,0.0259,0.02587891
0.05419921875,0.05,0.0542,0.05419922
0.07763671875,0.08,0.0776,0.07763672
0.06884765625,0.07,0.0688,0.06884766
0.06884765625,0.07,0.0688,0.06884766
0.0390625,0.04,0.0391,0.0390625
0.02978515625,0.03,0.0298,0.02978516
0.0810546875,0.08,0.0811,0.08105469
0.0517578125,0.05,0.0518,0.05175781
0.04296875,0.04,0.043,0.04296875
0.05908203125,0.06,0.0591,0.05908203
0.05517578125,0.06,0.0552,0.05517578
