fgc,min,rec,rem,work
21,19,1,21,514062
21,20,1,21,513843
23,20,1,23,514213
21,20,1,21,513386
21,19,1,21,513353
21,19,1,21,514029
21,19,1,21,513606
21,19,1,21,514241
21,20,1,21,513711
21,19,1,21,513647
21,20,1,21,514706
21,19,1,21,514405
21,19,1,21,514051
21,20,1,21,513784
21,20,1,21,513933
21,20,1,21,513245
21,20,1,21,514549
21,19,1,21,513637
21,19,1,21,514089
21,20,1,21,514367
21,20,1,21,513436
21,20,1,21,513664
21,20,1,21,514545
21,19,1,21,512941
21,20,1,21,514187
21,19,1,21,513997
21,19,1,21,513410
21,20,1,21,513451
21,20,1,21,513546
21,20,1,21,513903
21,19,1,21,514176
21,19,1,21,513549
21,19,1,21,514037
21,20,1,21,513700
21,19,1,21,512924
21,20,1,21,514444
21,20,1,21,514189
21,19,1,21,513949
21,20,1,21,513232
21,20,1,21,515001
21,19,1,21,513631
21,20,1,21,513741
21,19,1,21,513044
21,19,1,21,513671
21,19,1,21,514450
21,20,1,21,513640
21,19,1,21,513814
21,19,1,21,514531
21,20,1,21,514307
21,19,1,21,514665
21,20,1,21,514551
21,19,1,21,513810
21,19,1,21,514589
21,19,1,21,514805
21,19,1,21,514336
23,20,1,23,514434
21,20,1,21,514118
21,20,1,21,514133
21,20,1,21,513892
21,19,1,21,513600
21,19,1,21,513823
21,20,1,21,513799
21,20,1,21,513690
21,19,1,21,513797
21,19,1,21,513877
21,19,1,21,513240
21,20,1,21,514669
21,19,1,21,514401
21,20,1,21,512893
21,10,1,21,514561
21,19,1,21,513944
21,20,1,21,513699
21,20,1,21,514128
21,20,1,21,514289
21,20,1,21,514143
21,20,1,21,513985
21,20,1,21,513739
21,19,1,21,514444
21,19,1,21,514134
21,20,1,21,514023
21,19,1,21,513741
21,19,1,21,513322
21,19,1,21,513632
21,20,1,21,513551
21,20,1,21,512967
21,20,1,21,513936
21,19,1,21,514208
21,20,1,21,513105
21,20,1,21,514412
21,20,1,21,514783
21,19,1,21,514102
21,19,1,21,513892
21,19,1,21,513923
21,20,1,21,513826
21,20,1,21,514226
21,20,1,21,513550
21,19,1,21,514582
21,20,1,21,513309
21,20,1,21,514818
21,19,1,21,514743
21,20,1,21,513753
21,19,1,21,513441
21,19,1,21,513915
21,19,1,21,514236
21,20,1,21,514229
21,19,1,21,513657
21,19,1,21,514166
21,19,1,21,514090
21,20,1,21,514821
21,19,1,21,514007
21,19,1,21,514167
21,19,1,21,513782
21,20,1,21,513261
21,19,1,21,514506
21,20,1,21,514371
21,20,1,21,514077
21,19,1,21,513958
21,20,1,21,513853
21,19,1,21,513676
21,19,1,21,513923
21,19,1,21,514378
21,19,1,21,514917
21,19,1,21,513434
21,20,1,21,513182
21,19,1,21,512982
21,19,1,21,515046
21,19,1,21,514753
21,20,1,21,513446
21,19,1,21,514722
21,19,1,21,513820
