fgc,min,rec,rem,work
15,8,1,15,8251
14,14,1,13,8120
14,14,1,13,8125
14,14,1,13,8080
14,14,1,13,8070
14,14,1,13,8121
14,14,1,13,8172
14,14,1,13,8072
14,13,1,14,8053
14,14,1,14,8241
14,14,1,13,8169
14,14,1,14,8244
14,14,1,14,8170
14,14,1,13,8117
14,14,1,13,8186
14,14,1,13,8167
15,15,1,14,8180
14,14,1,13,8070
14,13,1,14,8140
14,14,1,14,8058
14,14,1,13,7996
14,14,1,13,8135
14,14,1,13,8111
14,14,1,14,8129
13,13,1,13,8167
14,14,1,13,8099
14,14,1,13,8127
14,14,1,13,8088
15,15,1,14,8170
14,14,1,14,8162
14,14,1,14,8131
14,14,1,13,8154
14,14,1,14,8174
14,14,1,13,8151
14,14,1,14,8202
15,15,1,14,8206
14,14,1,14,8257
14,2,1,14,8111
14,14,1,14,8152
13,13,1,13,8191
15,14,1,15,8171
14,14,1,13,8148
14,14,1,14,8063
14,14,1,13,8124
14,14,1,13,8131
14,14,1,13,8095
14,14,1,13,8104
14,14,1,14,8108
14,14,1,13,8058
14,14,1,13,8119
14,14,1,14,8161
13,13,1,13,8129
14,14,1,14,8199
13,13,1,13,8050
14,14,1,13,8114
14,14,1,13,8098
14,14,1,14,8155
14,14,1,13,8109
15,14,1,15,8128
14,13,1,14,8161
14,14,1,14,8118
14,14,1,13,8130
14,14,1,14,8194
14,14,1,14,8117
14,14,1,14,8171
14,14,1,14,8186
14,14,1,13,8178
14,14,1,13,8092
14,13,1,14,8055
14,13,1,14,8181
14,14,1,14,8236
14,14,1,13,8011
15,14,1,15,8114
14,8,1,14,8163
14,13,1,14,8110
14,14,1,13,8133
14,14,1,14,8170
14,14,1,13,8081
14,14,1,14,8232
14,14,1,13,8094
14,14,1,13,8088
13,13,1,13,8093
14,14,1,13,8088
14,14,1,13,8161
14,14,1,14,8198
15,15,1,14,8161
14,14,1,13,8153
13,13,1,13,8114
14,14,1,13,8212
14,14,1,13,8079
14,14,1,14,8202
13,13,1,13,8108
14,13,1,14,8026
13,13,1,13,8102
14,13,1,14,8076
14,13,1,14,8153
14,13,1,14,8033
14,14,1,13,8160
14,14,1,14,8213
14,14,1,14,8221
14,14,1,13,8113
14,14,1,13,8095
14,14,1,14,8139
14,14,1,13,8135
14,14,1,13,8125
14,14,1,13,8221
14,14,1,13,8124
15,14,1,15,8181
14,14,1,13,8117
14,14,1,13,8072
14,14,1,13,8078
14,14,1,14,8153
14,14,1,14,8258
14,14,1,14,8195
14,14,1,13,8138
13,13,1,13,8137
14,14,1,13,8091
14,14,1,14,8132
14,13,1,14,8107
14,14,1,14,8104
14,14,1,13,8125
15,15,1,14,8182
14,14,1,13,8155
14,14,1,14,8320
14,14,1,13,8150
14,14,1,13,8127
13,13,1,13,8110
15,15,1,14,8217
14,14,1,13,8040
14,14,1,14,8132
14,14,1,13,8004
14,14,1,13,8216
14,14,1,13,8082
14,14,1,13,8114
14,14,1,14,8099
14,13,1,14,8155
15,15,1,14,8197
15,15,1,14,8140
14,14,1,14,8150
14,14,1,13,8140
15,15,1,14,8134
14,13,1,14,8149
15,14,1,15,8151
14,14,1,13,8123
14,14,1,14,8130
14,13,1,14,8081
14,14,1,13,8176
14,14,1,14,8122
14,14,1,14,8235
14,14,1,14,8241
14,13,1,14,8109
14,14,1,14,8100
14,13,1,14,8181
14,14,1,14,8174
15,14,1,15,8148
14,13,1,14,8160
15,15,1,14,8216
15,14,1,15,8219
14,14,1,14,8201
14,14,1,13,8095
14,14,1,14,8190
14,14,1,14,8181
14,14,1,13,8046
14,14,1,13,8095
15,15,1,14,8134
15,15,1,14,8068
14,14,1,14,8175
14,14,1,13,8129
14,14,1,13,8128
14,14,1,13,8143
14,13,1,14,8072
14,14,1,13,8148
14,13,1,14,8094
14,14,1,13,8111
14,14,1,13,8147
14,14,1,13,8166
14,14,1,13,8095
15,14,1,15,8131
14,14,1,13,8092
14,14,1,14,8120
14,14,1,13,8118
14,14,1,13,8112
14,14,1,14,8145
14,14,1,14,8103
14,14,1,13,8107
14,14,1,14,8217
14,13,1,14,8075
15,14,1,15,8329
14,14,1,14,8274
15,14,1,15,8142
15,14,1,15,8216
14,14,1,14,8167
13,13,1,13,8026
14,14,1,14,8112
14,13,1,14,8130
14,14,1,14,8104
13,13,1,13,8057
14,14,1,14,8082
15,15,1,14,8131
14,14,1,14,8081
14,14,1,13,8123
14,13,1,14,8052
14,14,1,13,8096
14,14,1,13,8127
15,15,1,14,8165
15,14,1,15,8155
14,14,1,14,8134
15,15,1,14,8228
13,13,1,13,8082
14,13,1,14,8091
14,14,1,14,8226
13,13,1,13,8079
14,14,1,14,8050
14,14,1,13,8152
15,15,1,14,8196
13,13,1,13,8146
15,14,1,15,8175
14,14,1,13,8080
14,14,1,13,8060
14,14,1,13,8169
14,14,1,13,8076
14,14,1,13,7998
15,14,1,15,8103
14,13,1,14,8134
14,13,1,14,8134
15,14,1,15,8136
14,14,1,13,8036
14,14,1,13,8102
14,14,1,13,8094
14,14,1,14,8182
14,13,1,14,8141
15,15,1,14,8320
14,14,1,14,8184
14,14,1,13,8164
14,14,1,13,8097
14,14,1,13,8087
14,14,1,14,8219
13,13,1,13,8074
14,14,1,14,8204
14,13,1,14,8109
14,13,1,14,8062
14,14,1,13,8104
15,15,1,14,8139
14,14,1,14,8117
14,14,1,13,8191
14,13,1,14,8083
14,14,1,13,8081
14,14,1,14,8129
14,14,1,13,8117
15,14,1,15,8158
14,14,1,14,8038
14,13,1,14,8178
15,15,1,14,8159
14,14,1,13,8043
14,14,1,13,8183
14,14,1,13,8086
14,13,1,14,8085
13,13,1,13,8062
14,14,1,13,8130
15,14,1,15,8187
14,14,1,13,8089
15,15,1,14,8175
14,13,1,14,8162
15,15,1,14,8243
14,14,1,14,8177
14,14,1,13,8070
14,13,1,14,8124
13,13,1,13,8101
14,14,1,13,8204
14,13,1,14,8144
14,13,1,14,8087
14,13,1,14,8049
14,14,1,13,8199
14,14,1,14,8129
14,13,1,14,8137
14,14,1,13,8096
14,14,1,13,8150
14,14,1,14,8249
14,14,1,13,8083
14,14,1,13,8177
14,14,1,13,8152
14,14,1,14,8221
15,14,1,15,8119
14,14,1,13,8155
14,13,1,14,8166
14,13,1,14,8182
14,13,1,14,8013
14,13,1,14,8062
14,14,1,14,8200
14,14,1,13,8064
14,14,1,14,8113
14,14,1,13,8082
14,14,1,14,8175
14,14,1,14,8156
14,14,1,13,8053
14,13,1,14,8140
14,14,1,14,8116
14,14,1,13,8165
15,15,1,14,8173
14,13,1,14,8085
15,14,1,15,8166
15,14,1,15,8082
14,14,1,14,8219
15,14,1,15,8227
15,15,1,14,8231
15,15,1,14,8221
14,14,1,13,8100
14,14,1,14,8085
14,14,1,14,8232
14,14,1,13,8085
15,14,1,15,8193
14,14,1,14,8197
14,14,1,14,8194
14,14,1,13,8144
14,13,1,14,8034
15,14,1,15,8195
14,14,1,13,8149
14,14,1,14,8151
15,14,1,15,8248
14,13,1,14,8124
13,13,1,13,8095
14,14,1,14,8156
14,14,1,13,8091
14,14,1,14,8113
15,15,1,14,8164
14,14,1,13,8100
14,13,1,14,8173
14,14,1,13,8100
14,13,1,14,8154
14,14,1,14,8131
14,14,1,14,8088
14,14,1,13,8059
15,15,1,14,8168
14,13,1,14,8070
14,14,1,13,8105
14,14,1,14,8135
14,14,1,13,8172
14,13,1,14,8146
14,14,1,14,8095
14,13,1,14,8052
14,14,1,14,8165
15,15,1,14,8233
14,14,1,14,8173
14,14,1,13,8178
14,14,1,13,8119
14,14,1,13,8149
14,14,1,14,8182
14,13,1,14,8143
15,14,1,15,8228
14,14,1,14,8067
14,14,1,13,8124
15,8,1,15,8117
14,13,1,14,8158
14,13,1,14,8116
14,14,1,14,8165
14,14,1,14,8138
14,14,1,13,8207
14,14,1,13,8119
14,14,1,14,8083
15,14,1,15,8209
14,14,1,13,8122
14,14,1,14,8209
14,14,1,14,8126
14,14,1,14,8193
14,14,1,13,8100
15,14,1,15,8161
14,14,1,14,8100
14,14,1,13,8100
14,14,1,13,8046
13,13,1,13,7977
14,14,1,13,8176
14,14,1,14,8178
14,14,1,13,8062
14,14,1,13,8127
14,14,1,14,8154
15,14,1,15,8215
14,14,1,14,8220
13,13,1,13,8214
14,14,1,13,8095
15,15,1,14,8192
14,13,1,14,8213
14,13,1,14,8076
15,14,1,15,8251
15,15,1,15,8232
14,14,1,13,8203
15,15,1,14,8242
14,13,1,14,8178
14,14,1,14,8185
14,13,1,14,8074
14,13,1,14,8082
14,14,1,13,8069
14,14,1,13,8115
14,14,1,13,8048
14,14,1,13,8106
14,14,1,14,8227
14,13,1,14,8100
14,14,1,13,8059
14,13,1,14,8191
14,14,1,13,8119
15,14,1,15,8238
14,13,1,14,8177
14,14,1,13,8082
14,14,1,13,8125
14,14,1,14,8193
14,14,1,13,8060
15,14,1,15,8175
14,14,1,13,8098
14,13,1,14,7984
13,13,1,13,8092
14,14,1,13,8057
15,15,1,14,8101
14,14,1,13,8021
14,14,1,13,8065
14,14,1,13,8067
14,14,1,13,8116
14,13,1,14,8043
15,15,1,14,8146
14,14,1,13,8176
14,14,1,13,8091
14,14,1,13,8083
14,13,1,14,8182
14,13,1,14,8089
14,14,1,13,8145
14,14,1,14,8197
14,14,1,13,8117
14,14,1,14,8220
14,14,1,13,8133
14,14,1,14,8247
14,14,1,13,8146
13,13,1,13,8134
14,14,1,14,8175
14,14,1,13,8067
14,14,1,14,8087
14,14,1,14,8164
14,13,1,14,8136
14,13,1,14,8100
14,14,1,14,8153
14,14,1,13,8090
14,14,1,14,8164
14,13,1,14,7994
14,14,1,13,8098
15,15,1,14,8228
15,15,1,14,8199
14,14,1,14,8109
14,14,1,13,8077
14,14,1,13,8098
14,14,1,14,8154
14,13,1,14,8110
14,14,1,14,8239
14,13,1,14,8224
14,14,1,13,8117
14,13,1,14,8124
14,13,1,14,8143
14,14,1,13,8013
14,14,1,13,8058
14,13,1,14,8077
14,14,1,13,8109
14,14,1,13,8138
15,14,1,15,8142
14,14,1,13,8112
14,13,1,14,8069
14,13,1,14,8054
14,14,1,14,8176
13,13,1,13,8115
14,14,1,13,8114
14,14,1,14,8166
14,14,1,14,8164
14,13,1,14,8141
14,14,1,13,8190
14,14,1,13,8156
14,13,1,14,8093
14,14,1,13,8123
13,13,1,13,7979
13,13,1,13,8082
14,14,1,13,8138
15,15,1,14,8134
14,14,1,13,8040
13,13,1,13,8080
14,14,1,13,8133
14,14,1,13,8055
13,13,1,13,8067
15,15,1,14,8167
13,13,1,13,8165
14,14,1,13,8055
14,14,1,14,8131
14,14,1,13,8058
15,15,1,14,8206
14,14,1,13,8076
14,14,1,13,8061
14,14,1,14,8181
14,13,1,14,8174
14,14,1,14,8077
13,13,1,13,8111
14,14,1,13,8024
15,15,1,14,8141
14,8,1,14,8183
14,14,1,13,8148
14,13,1,14,8121
14,14,1,13,8152
14,14,1,14,8149
14,14,1,13,8161
14,14,1,14,8137
14,14,1,13,8123
13,13,1,13,8103
14,14,1,14,8152
14,14,1,13,8067
14,14,1,13,8026
14,13,1,14,8033
14,13,1,14,8094
14,14,1,13,8165
14,14,1,14,8208
14,14,1,13,8147
14,14,1,13,8077
14,14,1,14,8165
14,13,1,14,8103
14,13,1,14,8156
14,13,1,14,8006
14,14,1,13,8022
14,14,1,14,8217
13,13,1,13,8130
14,13,1,14,8157
14,14,1,13,8007
14,13,1,14,8119
14,13,1,14,8102
14,14,1,14,8239
14,14,1,13,8064
15,14,1,15,8181
14,13,1,14,8101
14,14,1,13,8068
14,14,1,14,8240
14,14,1,13,8121
14,14,1,14,8123
15,15,1,14,8339
14,14,1,13,8081
15,15,1,14,8156
14,14,1,13,8119
14,14,1,14,8171
15,14,1,15,8149
15,14,1,15,8208
14,14,1,13,8103
14,14,1,13,8142
14,14,1,13,8118
14,14,1,13,8050
15,15,1,14,8205
14,13,1,14,8130
15,14,1,15,8231
14,14,1,13,8079
14,13,1,14,8110
14,14,1,14,8172
15,15,1,14,8252
15,14,1,15,8204
15,15,1,14,8188
14,14,1,13,8148
14,13,1,14,8105
15,14,1,15,8168
14,13,1,14,8112
14,13,1,14,8087
