fgc,min,rec,rem,work
15,15,1,15,16331
15,15,1,14,16278
15,15,1,15,16449
15,15,1,14,16244
15,15,1,14,16185
15,15,1,15,16295
15,15,1,15,16415
15,15,1,15,16221
15,15,1,15,16378
16,16,1,15,16284
15,15,1,15,16308
15,14,1,15,16353
15,15,1,15,16208
15,15,1,15,16240
15,15,1,15,16303
16,15,1,16,16303
15,15,1,15,16310
15,15,1,15,16226
15,15,1,15,16367
15,15,1,15,16285
16,16,1,15,16267
15,15,1,15,16261
15,15,1,15,16420
16,15,1,16,16329
15,15,1,15,16256
15,15,1,15,16176
15,15,1,14,16348
15,15,1,15,16160
16,16,1,15,16232
16,16,1,15,16359
15,15,1,15,16364
15,15,1,15,16256
15,15,1,15,16422
15,15,1,15,16392
15,15,1,15,16348
15,15,1,15,16326
15,15,1,15,16288
15,15,1,15,16352
16,15,1,16,16377
15,15,1,15,16362
16,15,1,16,16429
15,15,1,15,16262
16,15,1,16,16272
15,15,1,15,16247
16,16,1,15,16302
15,15,1,15,16437
15,15,1,15,16286
16,16,1,15,16286
15,15,1,14,16287
15,14,1,15,16421
15,15,1,15,16446
15,15,1,15,16476
16,16,1,15,16321
15,15,1,15,16373
16,15,1,16,16277
16,16,1,15,16428
16,15,1,16,16298
16,16,1,15,16348
15,15,1,15,16310
15,15,1,15,16320
15,15,1,15,16406
16,15,1,16,16347
15,15,1,15,16266
16,16,1,15,16355
16,16,1,15,16339
15,15,1,15,16222
15,15,1,15,16422
15,15,1,15,16333
15,15,1,15,16323
15,15,1,15,16331
14,14,1,14,16374
16,15,1,16,16343
15,15,1,15,16308
15,15,1,15,16299
15,15,1,15,16417
15,15,1,15,16321
16,16,1,15,16283
15,15,1,15,16427
15,15,1,15,16326
15,15,1,15,16348
15,15,1,15,16282
15,15,1,15,16397
15,15,1,15,16498
16,16,1,15,16307
15,4,1,15,16290
16,16,1,15,16418
16,16,1,15,16362
15,15,1,15,16334
15,15,1,15,16386
15,15,1,15,16296
15,15,1,15,16436
15,15,1,15,16279
15,15,1,14,16286
15,15,1,15,16268
15,15,1,15,16267
16,16,1,15,16338
15,15,1,15,16305
15,15,1,14,16347
15,15,1,15,16236
15,15,1,15,16235
15,15,1,15,16214
15,14,1,15,16312
15,15,1,15,16344
16,16,1,15,16149
15,15,1,15,16364
15,15,1,15,16302
16,15,1,16,16548
15,15,1,15,16223
15,15,1,15,16425
15,8,1,15,16496
15,15,1,15,16292
15,15,1,15,16353
16,8,1,16,16248
15,15,1,15,16296
15,15,1,15,16290
16,15,1,16,16213
15,15,1,15,16213
15,15,1,15,16263
15,15,1,14,16306
16,16,1,15,16305
