fgc,min,rec,rem,work
19,19,1,19,259910
19,19,1,19,259885
19,19,1,19,259916
20,19,1,20,260067
19,19,1,19,260070
19,19,1,19,260056
20,20,1,19,259536
19,19,1,19,260052
19,19,1,19,259539
19,19,1,19,259536
19,19,1,19,259838
19,19,1,19,259386
19,18,1,19,259366
20,20,1,19,259562
19,19,1,19,259602
19,19,1,19,259978
19,19,1,19,259583
19,19,1,19,259396
19,19,1,19,260402
19,19,1,19,259874
19,19,1,19,259446
20,19,1,20,259590
19,19,1,19,259990
19,19,1,19,259419
19,19,1,19,260033
19,19,1,19,259467
20,20,1,19,260488
19,19,1,19,259805
19,19,1,19,260023
19,19,1,19,260067
19,19,1,19,259593
20,19,1,20,260393
19,19,1,19,259950
19,19,1,19,260118
19,19,1,19,259658
19,19,1,19,259539
19,19,1,19,259986
19,19,1,19,260039
19,19,1,19,259542
19,19,1,19,260190
19,19,1,19,259630
19,19,1,19,259659
19,19,1,19,259828
20,20,1,19,259803
19,19,1,19,259683
19,19,1,19,259582
20,19,1,20,260339
20,19,1,20,259924
19,19,1,19,260081
19,19,1,19,259742
19,19,1,19,259721
19,19,1,19,259692
19,19,1,19,259494
19,19,1,19,260227
19,19,1,19,259586
19,19,1,19,259699
19,19,1,19,260456
19,19,1,19,259578
19,19,1,19,260186
19,19,1,19,259600
19,18,1,19,259758
19,19,1,19,260176
20,20,1,19,259812
20,20,1,19,260206
19,19,1,19,259746
19,19,1,19,259613
19,19,1,19,259880
20,20,1,19,259833
19,19,1,19,259909
20,20,1,19,259796
19,19,1,19,260104
19,19,1,19,259633
20,20,1,19,260150
20,20,1,19,260244
20,19,1,20,260207
19,19,1,19,260009
19,19,1,19,259714
19,19,1,19,259479
19,19,1,19,259694
19,19,1,19,259489
19,19,1,19,259380
19,19,1,19,260321
19,19,1,19,259836
19,19,1,19,259744
20,19,1,20,259496
20,20,1,19,259913
19,19,1,19,260321
19,19,1,19,259807
19,19,1,19,259936
19,19,1,19,259596
20,20,1,19,259875
20,20,1,19,259833
19,19,1,19,259888
19,19,1,19,260164
19,19,1,19,259969
19,19,1,19,259717
19,19,1,19,259902
19,19,1,19,260283
19,19,1,19,259764
20,20,1,19,259891
20,19,1,20,259294
20,19,1,20,259457
19,19,1,19,259382
19,19,1,19,259115
19,19,1,19,259308
19,19,1,19,260128
19,18,1,19,259919
19,19,1,19,260050
20,20,1,19,259783
20,20,1,19,259840
19,19,1,19,259373
19,19,1,19,259784
19,19,1,19,259730
20,20,1,19,259938
19,19,1,19,259841
19,19,1,19,259965
19,19,1,19,260370
19,18,1,19,259623
19,19,1,19,259543
20,19,1,20,259670
20,19,1,20,260696
19,19,1,19,259904
19,19,1,19,259295
20,20,1,19,260326
19,19,1,19,259966
20,20,1,19,259829
19,18,1,19,259411
20,19,1,20,259442
19,19,1,19,259691
19,19,1,19,259044
20,19,1,20,259812
19,19,1,19,260115
19,19,1,19,259989
19,19,1,19,259908
19,19,1,19,260401
19,19,1,19,259913
20,20,1,19,259672
19,19,1,19,259767
19,19,1,19,259933
19,18,1,19,259221
19,19,1,19,259624
19,19,1,19,259364
19,19,1,19,259880
20,19,1,20,259732
19,18,1,19,259698
19,19,1,19,259950
19,19,1,19,259605
19,19,1,19,259467
19,19,1,19,259944
19,19,1,19,259406
20,19,1,20,259987
19,19,1,19,259543
19,19,1,19,259138
19,19,1,19,259740
20,20,1,19,260031
19,19,1,19,259727
19,19,1,19,259910
19,19,1,19,259833
20,19,1,20,259808
19,19,1,19,259840
19,19,1,19,260191
19,19,1,19,259848
19,19,1,19,259730
19,19,1,19,260316
20,20,1,19,259240
20,20,1,19,260232
19,19,1,19,259951
19,19,1,19,259927
19,19,1,19,260065
19,19,1,19,259773
19,19,1,19,260172
19,19,1,19,259979
19,19,1,19,259719
19,19,1,19,259800
19,19,1,19,259882
19,19,1,19,259508
20,20,1,19,259695
20,19,1,20,260066
20,20,1,19,260014
19,19,1,19,259458
19,19,1,19,259698
20,20,1,19,260348
19,19,1,19,259852
19,19,1,19,259669
19,19,1,19,260058
20,19,1,20,259616
20,19,1,20,260110
19,19,1,19,259682
19,18,1,19,260372
20,20,1,19,260058
19,19,1,19,259743
19,18,1,19,259879
19,19,1,19,259366
19,19,1,19,259639
20,19,1,20,259491
19,19,1,19,259828
19,18,1,19,259425
20,19,1,20,259690
19,19,1,19,259851
19,19,1,19,259683
20,19,1,20,259365
19,19,1,19,259525
19,19,1,19,259702
19,19,1,19,259474
19,19,1,19,259533
19,19,1,19,259798
19,19,1,19,259546
19,19,1,19,259565
20,20,1,19,259311
19,18,1,19,259539
19,19,1,19,259717
19,19,1,19,259710
20,19,1,20,259905
19,19,1,19,259772
20,20,1,19,259316
19,19,1,19,259783
19,19,1,19,259862
19,19,1,19,260063
20,20,1,19,260412
20,19,1,20,260040
20,19,1,20,259918
19,19,1,19,259970
19,19,1,19,259824
20,20,1,19,259365
20,19,1,20,259975
19,19,1,19,259597
19,18,1,19,259915
19,19,1,19,259896
19,19,1,19,259605
19,19,1,19,259480
19,19,1,19,259757
19,19,1,19,259566
19,19,1,19,259799
19,19,1,19,259567
20,19,1,20,259533
19,19,1,19,259685
19,19,1,19,259662
19,19,1,19,259946
20,19,1,20,260020
19,19,1,19,259972
19,19,1,19,260114
19,19,1,19,259654
19,19,1,19,259856
19,19,1,19,260046
19,19,1,19,259914
19,18,1,19,259838
19,18,1,19,259775
19,19,1,19,259988
19,19,1,19,259950
20,19,1,20,260014
19,19,1,19,260013
19,8,1,19,259902
19,18,1,19,259743
19,19,1,19,260134
19,19,1,19,260000
19,19,1,19,259677
20,20,1,19,259792
19,19,1,19,259487
19,19,1,19,259133
19,19,1,19,259584
19,19,1,19,259251
20,20,1,19,260390
19,19,1,19,259985
