fgc,min,rec,rem,work
23,21,1,23,1028154
23,20,1,23,1027710
21,21,1,21,1027766
23,21,1,23,1028302
23,21,1,23,1027769
23,20,1,23,1028155
23,21,1,23,1027403
23,20,1,23,1028607
23,20,1,23,1027457
23,21,1,23,1028183
23,20,1,23,1028045
23,21,1,23,1028815
23,20,1,23,1027967
23,21,1,23,1027583
23,20,1,23,1027534
23,21,1,23,1027915
23,21,1,23,1027746
23,14,1,23,1027823
23,21,1,23,1027503
23,21,1,23,1027977
23,20,1,23,1028293
23,14,1,23,1027589
23,21,1,23,1027737
23,20,1,23,1027690
23,21,1,23,1027315
23,21,1,23,1028833
22,20,1,22,1026696
23,21,1,23,1029407
23,20,1,23,1028396
23,21,1,23,1028691
23,20,1,23,1028345
23,20,1,23,1027624
23,12,1,23,1028630
23,21,1,23,1028293
22,21,1,22,1028586
23,21,1,23,1028558
23,21,1,23,1028555
23,20,1,23,1028596
23,21,1,23,1028180
23,21,1,23,1027718
23,20,1,23,1028625
23,20,1,23,1027626
23,21,1,23,1027905
23,20,1,23,1027879
23,21,1,23,1028581
23,21,1,23,1028588
22,21,1,22,1029359
23,21,1,23,1026601
23,21,1,23,1028938
23,21,1,23,1027851
23,20,1,23,1028471
23,20,1,23,1028902
23,21,1,23,1028918
23,21,1,23,1027682
23,21,1,23,1027139
23,20,1,23,1028675
23,21,1,23,1027876
23,20,1,23,1028480
23,20,1,23,1027828
23,21,1,23,1028160
23,21,1,23,1027908
23,21,1,23,1027653
23,20,1,23,1027753
23,20,1,23,1028068
23,20,1,23,1027444
23,21,1,23,1028218
23,20,1,23,1028825
23,20,1,23,1027775
23,20,1,23,1028849
23,21,1,23,1028183
23,20,1,23,1028078
23,21,1,23,1027596
23,20,1,23,1028670
23,21,1,23,1027981
23,21,1,23,1028180
23,21,1,23,1028533
23,21,1,23,1028914
23,20,1,23,1027929
23,21,1,23,1028261
23,20,1,23,1028952
23,21,1,23,1027982
23,21,1,23,1027822
23,21,1,23,1027150
23,20,1,23,1027908
23,21,1,23,1027762
23,21,1,23,1026831
23,21,1,23,1027856
23,21,1,23,1027359
23,20,1,23,1027030
23,20,1,23,1028436
23,21,1,23,1028290
23,21,1,23,1028487
23,21,1,23,1027230
23,20,1,23,1027891
23,20,1,23,1028218
23,21,1,23,1026522
23,20,1,23,1028138
22,20,1,22,1028463
23,21,1,23,1027077
23,21,1,23,1028191
23,21,1,23,1028974
23,21,1,23,1026967
23,21,1,23,1027788
23,20,1,23,1028920
23,20,1,23,1027694
23,20,1,23,1028766
23,20,1,23,1028900
23,20,1,23,1027209
22,21,1,22,1029148
23,20,1,23,1028620
23,20,1,23,1028846
23,21,1,23,1029099
23,21,1,23,1028201
23,20,1,23,1026750
23,21,1,23,1028043
23,21,1,23,1029161
23,20,1,23,1028223
23,20,1,23,1028782
23,20,1,23,1028560
23,20,1,23,1029282
23,20,1,23,1028248
23,21,1,23,1028736
23,21,1,23,1027683
23,21,1,23,1028855
23,20,1,23,1027373
23,21,1,23,1028918
23,20,1,23,1027649
23,20,1,23,1027360
23,21,1,23,1028562
23,21,1,23,1027866
23,21,1,23,1028925
23,21,1,23,1029404
23,20,1,23,1028297
23,20,1,23,1027507
