fgc,min,rec,rem,work
17,17,1,17,64991
17,17,1,17,64803
17,17,1,17,65065
17,17,1,17,64996
17,17,1,17,64863
18,17,1,18,65195
17,17,1,17,65018
17,17,1,17,64760
17,17,1,17,64975
17,16,1,17,64927
17,16,1,17,64863
17,17,1,17,64960
17,17,1,17,65022
17,17,1,17,65032
17,16,1,17,64870
17,17,1,17,65100
17,17,1,17,64840
17,16,1,17,64889
17,17,1,17,64944
18,18,1,17,64896
18,18,1,17,64757
17,17,1,17,64922
17,17,1,17,65088
17,16,1,17,64859
17,16,1,17,64816
17,17,1,17,65053
18,17,1,18,64850
17,17,1,17,64823
17,17,1,17,64754
17,17,1,17,64758
17,17,1,17,64937
17,16,1,17,64753
17,17,1,17,65309
17,17,1,17,65144
17,16,1,17,64858
17,17,1,17,65038
17,16,1,17,64908
17,17,1,17,64806
17,16,1,17,64742
17,17,1,17,64656
17,17,1,17,65039
17,17,1,17,64777
17,17,1,17,64958
17,17,1,17,64919
17,17,1,17,64854
17,17,1,17,65095
17,17,1,17,64877
17,17,1,17,64580
17,17,1,17,64927
17,17,1,17,64863
17,17,1,17,65133
17,17,1,17,65112
17,17,1,17,64984
17,16,1,17,64744
17,17,1,17,64769
17,17,1,17,64999
17,17,1,17,64627
17,17,1,17,64774
17,17,1,17,64754
17,17,1,17,64860
17,17,1,17,64575
17,17,1,17,65009
17,17,1,17,65052
17,17,1,17,64793
17,17,1,17,64858
17,17,1,17,64971
17,17,1,17,65000
17,16,1,17,64847
17,17,1,17,64978
17,16,1,17,64756
17,17,1,17,64857
17,16,1,17,64877
17,17,1,17,65029
17,17,1,17,64908
17,17,1,17,64949
17,17,1,17,64947
17,17,1,17,64968
17,17,1,17,65121
17,17,1,17,64994
17,16,1,17,64822
17,17,1,17,64957
17,10,1,17,64974
17,17,1,17,65121
17,17,1,17,65100
17,17,1,17,64600
17,17,1,17,65134
17,17,1,17,64790
17,16,1,17,64873
17,17,1,17,65055
17,17,1,17,64964
17,17,1,17,65013
17,17,1,17,65001
17,17,1,17,64853
17,17,1,17,64901
17,17,1,17,64838
17,17,1,17,64779
17,17,1,17,65312
17,17,1,17,64877
17,17,1,17,64790
17,17,1,17,64980
17,17,1,17,64742
17,17,1,17,65264
17,17,1,17,65034
17,16,1,17,65006
17,17,1,17,64998
17,17,1,17,64788
17,17,1,17,64994
17,17,1,17,64753
17,17,1,17,64911
17,17,1,17,64820
17,17,1,17,65084
17,17,1,17,65019
17,17,1,17,65022
17,17,1,17,64706
17,17,1,17,65062
17,17,1,17,65097
17,17,1,17,65163
17,17,1,17,65010
17,17,1,17,64810
17,17,1,17,64957
17,17,1,17,64887
17,17,1,17,65004
17,17,1,17,64780
17,17,1,17,64703
17,17,1,17,64765
17,17,1,17,64726
17,17,1,17,65011
17,17,1,17,65019
17,17,1,17,64969
17,16,1,17,64853
17,17,1,17,64724
17,17,1,17,65020
17,16,1,17,64924
17,17,1,17,64728
17,16,1,17,64579
17,16,1,17,64758
17,16,1,17,64745
17,17,1,17,64776
17,17,1,17,65034
17,17,1,17,65173
17,8,1,17,64851
17,17,1,17,65219
17,17,1,17,64788
17,17,1,17,64893
17,16,1,17,64983
17,17,1,17,64894
17,17,1,17,65008
17,16,1,17,64587
17,16,1,17,64929
17,16,1,17,64913
17,17,1,17,64924
17,17,1,17,64922
17,17,1,17,65006
17,16,1,17,64978
17,17,1,17,64869
17,17,1,17,64824
17,17,1,17,65048
17,17,1,17,65149
17,17,1,17,64816
17,17,1,17,65058
17,17,1,17,65071
17,17,1,17,64881
17,16,1,17,64783
17,16,1,17,64872
17,16,1,17,64750
17,17,1,17,65013
17,17,1,17,65040
17,17,1,17,65114
17,17,1,17,64955
17,16,1,17,65221
17,16,1,17,65013
17,17,1,17,65370
17,16,1,17,64859
17,17,1,17,64693
17,16,1,17,64863
17,17,1,17,64875
17,16,1,17,64923
17,17,1,17,64752
17,10,1,17,64773
17,16,1,17,64857
17,16,1,17,64809
17,17,1,17,65018
17,17,1,17,65008
17,17,1,17,64798
17,17,1,17,65150
17,17,1,17,64822
17,16,1,17,64890
17,17,1,17,65015
19,19,1,19,65186
17,17,1,17,65008
17,17,1,17,64702
17,17,1,17,65348
17,17,1,17,64846
17,17,1,17,64894
18,18,1,17,65367
17,17,1,17,64830
17,16,1,17,64682
17,17,1,17,64974
17,17,1,17,65106
17,17,1,17,64921
17,17,1,17,65055
17,16,1,17,64983
17,17,1,17,64790
17,17,1,17,64940
17,17,1,17,64810
17,17,1,17,65206
17,17,1,17,64675
17,17,1,17,64827
17,17,1,17,64889
17,16,1,17,64915
17,16,1,17,64926
17,17,1,17,65037
