fgc,min,rec,rem,work
18,18,1,17,65424
18,18,1,17,65414
18,18,1,17,65561
18,18,1,18,65484
18,18,1,17,65296
18,18,1,17,65408
18,18,1,17,65521
18,18,1,17,65217
18,18,1,17,65391
17,17,1,17,65523
18,18,1,18,65536
17,17,1,17,65056
18,18,1,17,65511
18,18,1,17,65182
18,17,1,18,65537
18,18,1,17,65349
18,18,1,17,65232
17,17,1,17,65336
18,18,1,17,65309
18,18,1,17,65257
18,18,1,17,65438
18,18,1,17,65341
18,17,1,18,65170
18,18,1,17,65167
18,17,1,18,64972
18,17,1,18,65528
17,17,1,17,65381
19,19,1,18,65433
18,18,1,18,65540
17,17,1,17,65097
18,18,1,17,65411
18,18,1,17,65548
18,18,1,17,65071
18,17,1,18,65372
18,17,1,18,65244
18,18,1,18,65225
18,18,1,17,65148
18,17,1,18,65388
18,18,1,17,65496
18,17,1,18,65518
18,18,1,17,65509
18,17,1,18,65329
18,17,1,18,65556
18,17,1,18,65289
18,18,1,18,65307
17,17,1,17,65264
18,18,1,17,65355
18,18,1,17,65412
18,17,1,18,65300
18,17,1,18,65292
18,17,1,18,65366
17,17,1,17,65006
18,18,1,18,65459
18,17,1,18,65260
18,17,1,18,65423
18,18,1,17,65573
17,17,1,17,65594
18,17,1,18,65390
18,18,1,17,65256
18,18,1,17,65517
17,17,1,17,65451
18,18,1,18,65545
19,19,1,18,65412
18,17,1,18,65373
18,18,1,17,65119
17,17,1,17,65230
18,17,1,18,65170
18,18,1,17,65383
18,18,1,17,65194
18,18,1,17,65586
18,18,1,18,65097
18,18,1,17,65488
18,18,1,17,65331
18,18,1,17,65741
17,17,1,17,65302
18,17,1,18,65524
18,17,1,18,65360
18,18,1,17,65569
18,18,1,18,65520
17,17,1,17,65355
17,17,1,17,65332
18,18,1,17,65303
18,17,1,18,65162
17,17,1,17,65336
18,18,1,17,65456
18,18,1,18,65648
17,17,1,17,65326
17,17,1,17,65581
18,18,1,17,65274
18,18,1,17,65250
18,18,1,18,65423
18,18,1,17,65444
17,17,1,17,65643
18,18,1,18,65594
18,17,1,18,65636
18,17,1,18,65390
17,17,1,17,65452
17,17,1,17,65331
18,18,1,17,65633
18,17,1,18,65596
17,17,1,17,65281
18,18,1,17,65354
18,18,1,17,65502
18,18,1,17,65450
18,18,1,17,65209
18,17,1,18,65268
18,18,1,17,65565
18,18,1,17,65326
17,17,1,17,65387
18,18,1,17,65495
18,17,1,18,65344
18,18,1,17,65443
18,18,1,17,65281
17,17,1,17,65336
18,18,1,17,65165
18,17,1,18,65450
18,18,1,17,65526
18,18,1,17,65509
18,18,1,18,65398
18,18,1,17,65595
18,18,1,17,65335
18,18,1,17,65370
18,18,1,17,65462
18,17,1,18,65572
17,17,1,17,65316
18,18,1,18,65504
18,17,1,18,65318
18,18,1,17,65192
18,18,1,17,65298
17,17,1,17,65630
18,17,1,18,65331
18,17,1,18,65541
18,18,1,17,65375
17,17,1,17,65310
18,18,1,17,65294
18,17,1,18,65209
18,18,1,18,65305
18,17,1,18,65477
18,18,1,17,65246
18,18,1,17,65556
18,18,1,18,65477
18,10,1,18,65463
18,18,1,18,65383
18,17,1,18,65389
18,18,1,17,65545
18,17,1,18,65630
17,17,1,17,65525
17,17,1,17,65325
18,18,1,17,65793
18,18,1,17,65249
18,18,1,17,65430
18,17,1,18,65140
18,18,1,17,65409
18,18,1,17,65815
18,17,1,18,65315
19,19,1,18,65472
18,18,1,18,65433
18,18,1,17,65271
17,17,1,17,65308
17,17,1,17,65357
18,18,1,17,65391
18,18,1,17,65444
18,17,1,18,65323
18,18,1,17,65301
18,18,1,17,65473
17,17,1,17,65120
17,17,1,17,65358
