fgc,min,rec,rem,work
23,23,1,23,2077982
23,23,1,23,2077683
23,23,1,23,2078266
23,16,1,23,2079135
23,23,1,23,2078366
23,23,1,23,2079819
23,23,1,23,2078411
23,22,1,23,2077701
23,22,1,23,2078946
23,23,1,23,2078666
22,22,1,22,2077882
23,23,1,23,2077411
23,22,1,23,2079549
23,23,1,23,2077557
23,23,1,23,2079630
23,23,1,23,2077816
23,23,1,23,2079165
23,22,1,23,2079436
23,23,1,23,2078635
23,22,1,23,2078042
23,23,1,23,2078266
23,23,1,23,2078678
23,22,1,23,2079374
23,23,1,23,2078171
23,23,1,23,2078538
23,22,1,23,2078093
23,23,1,23,2078953
23,23,1,23,2077064
23,23,1,23,2080999
23,23,1,23,2077240
23,23,1,23,2078030
23,22,1,23,2078873
23,23,1,23,2077066
23,22,1,23,2077964
23,23,1,23,2076558
23,22,1,23,2079108
23,23,1,23,2077462
23,22,1,23,2079262
23,23,1,23,2077565
23,23,1,23,2079022
23,23,1,23,2079961
23,23,1,23,2079386
23,22,1,23,2077994
23,23,1,23,2078637
23,23,1,23,2077496
23,23,1,23,2076504
23,22,1,23,2077722
23,23,1,23,2078046
23,23,1,23,2077763
23,22,1,23,2077868
23,22,1,23,2079011
23,23,1,23,2077688
23,22,1,23,2076130
23,23,1,23,2078938
23,23,1,23,2079130
23,22,1,23,2079003
23,23,1,23,2078374
23,23,1,23,2079343
23,22,1,23,2076738
23,22,1,23,2078581
23,23,1,23,2077464
23,23,1,23,2078373
23,23,1,23,2079448
23,23,1,23,2079067
23,22,1,23,2080008
23,22,1,23,2077163
23,23,1,23,2077411
23,22,1,23,2080004
23,22,1,23,2077629
23,23,1,23,2078770
23,22,1,23,2077881
23,23,1,23,2076963
23,22,1,23,2078109
23,22,1,23,2080144
23,23,1,23,2078167
23,23,1,23,2077881
23,23,1,23,2078836
23,22,1,23,2077641
23,22,1,23,2078207
23,22,1,23,2078113
23,23,1,23,2078139
23,23,1,23,2078742
23,23,1,23,2078213
23,23,1,23,2079548
23,23,1,23,2077143
23,23,1,23,2077314
23,23,1,23,2077088
23,23,1,23,2078480
23,23,1,23,2080326
23,23,1,23,2078320
23,23,1,23,2077927
23,23,1,23,2077743
23,22,1,23,2079059
