fgc,min,rec,rem,work
11,11,1,10,1018
10,10,1,9,949
10,9,1,10,962
10,10,1,9,964
11,11,1,10,1029
11,10,1,11,990
10,10,1,10,1009
10,10,1,10,977
10,10,1,10,1012
10,10,1,10,1001
11,10,1,11,1007
11,11,1,10,998
10,10,1,9,953
10,10,1,9,963
10,10,1,9,953
11,11,1,10,1021
10,10,1,9,959
11,11,1,10,1005
11,10,1,11,1003
10,10,1,10,960
10,10,1,9,951
10,10,1,10,946
10,10,1,10,970
10,10,1,10,1009
10,10,1,9,962
10,10,1,10,981
10,10,1,9,943
10,10,1,10,1002
11,11,1,10,998
10,10,1,10,947
10,10,1,9,941
11,11,1,10,993
10,9,1,10,949
10,10,1,10,960
10,10,1,10,948
10,10,1,10,1017
10,10,1,10,1035
11,11,1,10,1004
11,10,1,11,1021
11,11,1,10,1015
11,10,1,11,1001
11,11,1,10,1019
10,9,1,10,940
10,9,1,10,950
10,10,1,10,1001
10,10,1,10,1019
10,10,1,9,956
10,10,1,10,958
11,4,1,11,1001
11,10,1,11,1010
10,9,1,10,956
10,10,1,10,1015
10,10,1,9,953
10,10,1,10,964
11,11,1,10,1013
10,10,1,10,1011
10,9,1,10,954
11,11,1,11,1032
11,11,1,10,1032
11,11,1,10,1001
10,10,1,10,944
10,10,1,9,959
11,10,1,11,998
11,11,1,10,1046
10,10,1,9,957
10,9,1,10,962
10,10,1,10,1007
9,9,1,9,939
11,10,1,11,986
11,11,1,10,1000
10,10,1,10,1028
10,10,1,10,964
10,10,1,10,970
10,10,1,9,958
10,10,1,10,952
10,10,1,10,995
10,10,1,10,990
10,10,1,10,952
10,9,1,10,953
10,10,1,10,949
10,10,1,10,942
11,10,1,11,994
11,11,1,10,995
11,10,1,11,1024
11,10,1,11,1002
11,11,1,10,995
10,10,1,10,977
11,11,1,10,1020
10,10,1,10,996
10,10,1,9,943
10,10,1,10,1013
10,10,1,10,943
10,9,1,10,947
10,10,1,9,950
11,11,1,10,1020
10,10,1,10,952
10,10,1,10,1011
10,10,1,10,1018
11,11,1,11,1021
11,11,1,10,1003
10,10,1,10,994
11,4,1,11,1016
11,11,1,10,1025
11,11,1,10,1008
10,10,1,10,954
10,10,1,10,993
10,9,1,10,951
10,10,1,9,957
10,10,1,9,950
10,10,1,10,960
11,11,1,10,1002
10,10,1,10,960
9,9,1,9,957
10,10,1,9,973
11,11,1,11,1033
10,10,1,10,968
10,10,1,10,1005
11,11,1,10,1004
10,10,1,10,1008
11,10,1,11,1009
11,11,1,10,1031
11,10,1,11,1021
10,10,1,9,952
10,10,1,10,996
11,10,1,11,1026
11,11,1,10,1012
11,10,1,11,1019
11,11,1,10,1017
10,10,1,10,1009
11,10,1,11,995
10,10,1,10,992
10,10,1,10,1003
10,10,1,10,985
10,10,1,10,999
10,10,1,10,988
10,10,1,10,1013
11,10,1,11,1000
11,11,1,10,990
