fgc,min,rec,rem,work
17,16,1,17,32638
17,17,1,16,32634
17,17,1,16,32712
16,16,1,16,32640
17,17,1,16,32732
17,17,1,16,32592
17,17,1,16,32823
16,16,1,16,32615
17,17,1,16,32684
16,16,1,16,32542
17,17,1,16,32792
17,16,1,17,32681
17,16,1,17,32616
16,16,1,16,32605
17,17,1,16,32517
17,17,1,16,32669
17,17,1,16,32660
17,16,1,17,32517
16,16,1,16,32719
17,17,1,16,32625
16,16,1,16,32630
16,16,1,16,32625
16,16,1,16,32565
17,17,1,16,32680
17,17,1,16,32734
17,17,1,16,32611
17,16,1,17,32697
16,16,1,16,32763
17,17,1,17,32675
17,17,1,16,32806
17,17,1,17,32806
17,16,1,17,32738
16,16,1,16,32587
16,16,1,16,32867
16,16,1,15,32567
17,16,1,17,32631
16,16,1,16,32755
17,10,1,17,32737
17,16,1,17,32845
16,16,1,16,32774
17,16,1,17,32733
17,16,1,17,32637
17,17,1,16,32765
17,16,1,17,32642
17,17,1,16,32584
17,16,1,17,32859
16,16,1,16,32389
17,16,1,17,32781
17,16,1,17,32654
17,17,1,16,32756
17,17,1,16,32877
17,16,1,17,32730
16,16,1,16,32793
16,16,1,16,32575
16,16,1,15,32553
17,17,1,16,32781
17,17,1,16,32704
17,17,1,16,32737
17,16,1,17,32815
17,16,1,17,32617
17,17,1,16,32745
16,16,1,16,32683
17,17,1,16,32733
16,16,1,16,32639
17,16,1,17,32562
17,16,1,17,32836
17,16,1,17,32715
16,16,1,16,32736
17,16,1,17,32685
17,17,1,16,32885
17,16,1,17,32730
17,17,1,16,32509
17,17,1,17,32755
17,17,1,16,32709
16,15,1,16,32676
17,16,1,17,32537
16,16,1,16,32537
16,16,1,16,32510
17,17,1,16,32500
17,16,1,17,32732
16,16,1,15,32714
16,16,1,16,32665
17,17,1,16,32569
17,17,1,16,32772
17,16,1,17,32589
16,16,1,16,32669
17,17,1,16,32700
17,17,1,16,32739
16,16,1,16,32619
17,17,1,16,32448
17,17,1,17,32831
17,17,1,16,32519
17,17,1,16,32752
17,16,1,17,32684
17,17,1,16,32781
16,8,1,16,32758
16,15,1,16,32679
17,16,1,17,32663
17,17,1,16,32677
17,16,1,17,32645
17,16,1,17,32715
17,16,1,17,32882
17,16,1,17,32753
16,16,1,16,32582
16,16,1,16,32380
17,17,1,16,32744
17,17,1,16,32862
17,17,1,17,32938
17,17,1,17,32916
16,16,1,16,32705
16,16,1,16,32560
16,16,1,16,32829
17,17,1,16,32668
16,16,1,16,32775
17,17,1,16,32732
16,16,1,16,32553
17,17,1,16,32510
17,17,1,16,32612
17,17,1,16,32741
17,17,1,16,32775
17,17,1,16,32512
17,17,1,16,32679
17,17,1,16,32598
16,16,1,16,32546
17,17,1,16,32616
17,16,1,17,32640
16,16,1,16,32629
17,16,1,17,32826
16,16,1,16,32729
16,16,1,16,32677
17,17,1,16,32733
17,17,1,16,32873
16,16,1,15,32428
17,17,1,16,32543
17,17,1,16,32833
17,17,1,16,32580
17,17,1,16,32701
17,17,1,16,32674
17,17,1,16,32690
17,17,1,16,32644
17,17,1,16,32788
16,16,1,16,32632
17,17,1,16,32796
16,16,1,16,32675
17,16,1,17,32853
16,16,1,16,32588
17,17,1,16,32620
16,16,1,16,32691
17,17,1,16,32801
17,16,1,17,32770
17,16,1,17,32833
17,17,1,16,32925
17,17,1,16,32523
16,16,1,16,32638
17,17,1,16,32729
17,16,1,17,32739
17,17,1,17,32735
17,16,1,17,32566
17,17,1,16,32712
17,16,1,17,32767
16,16,1,15,32711
17,16,1,17,32588
17,17,1,17,32768
17,16,1,17,32764
16,16,1,16,32640
17,17,1,16,32844
16,16,1,16,32731
16,16,1,16,32685
17,17,1,17,32805
16,16,1,16,32634
17,17,1,16,32727
17,16,1,17,32650
17,17,1,16,32657
17,17,1,16,32602
17,17,1,16,32715
17,16,1,17,32793
17,17,1,16,32705
17,17,1,16,32596
17,17,1,17,32888
17,16,1,17,32729
17,16,1,17,32939
17,17,1,17,32825
17,16,1,17,32790
17,17,1,16,32771
17,16,1,17,32633
16,16,1,16,32592
17,17,1,16,32808
17,17,1,16,32670
16,16,1,16,32729
17,17,1,16,32767
17,16,1,17,32785
17,17,1,16,32612
17,17,1,17,32697
17,17,1,16,32776
17,17,1,16,32808
17,16,1,17,32633
16,16,1,16,32553
17,17,1,16,32643
17,17,1,17,32628
16,16,1,16,32673
17,16,1,17,32798
17,17,1,16,32688
17,6,1,17,32777
16,16,1,16,32484
17,17,1,16,33021
17,17,1,16,32565
17,17,1,16,32665
17,16,1,17,32640
17,16,1,17,32781
17,17,1,16,32705
17,17,1,17,32580
17,17,1,16,32655
17,17,1,16,32474
17,17,1,16,32904
17,17,1,16,32772
17,17,1,16,32691
17,16,1,17,32511
17,17,1,16,32556
17,17,1,16,32791
17,16,1,17,32923
17,17,1,16,32683
17,16,1,17,32737
17,17,1,16,32644
17,17,1,17,32774
16,16,1,16,32573
16,16,1,16,32609
17,17,1,16,32561
17,16,1,17,32736
16,16,1,16,32622
17,17,1,17,32812
16,16,1,16,32648
16,16,1,16,32510
17,17,1,17,32673
17,17,1,16,32629
16,16,1,16,32471
17,17,1,16,32568
17,17,1,16,32746
17,17,1,17,32697
17,17,1,17,32699
17,17,1,16,32621
16,16,1,16,32502
17,17,1,16,32549
17,17,1,16,32612
17,17,1,16,32595
17,17,1,16,32693
17,16,1,17,32862
16,16,1,16,32665
17,17,1,16,32632
16,16,1,16,32778
17,17,1,16,32719
17,17,1,17,32658
17,16,1,17,32871
17,17,1,17,32657
16,16,1,16,32502
16,16,1,15,32511
17,17,1,17,32651
16,16,1,16,32690
17,16,1,17,32562
17,10,1,17,32711
17,16,1,17,32641
17,16,1,17,32890
17,17,1,17,32749
17,17,1,16,32687
16,16,1,16,32596
17,17,1,16,32758
17,17,1,16,32701
17,17,1,17,32660
16,16,1,16,32464
17,17,1,16,32657
17,17,1,17,32722
17,17,1,16,32758
16,16,1,16,32626
17,17,1,16,32846
17,17,1,16,32657
17,17,1,16,32696
16,16,1,16,32672
17,17,1,16,32706
17,17,1,16,32726
17,17,1,16,32851
17,17,1,16,32690
17,17,1,16,32667
17,17,1,16,32829
17,17,1,16,32679
17,17,1,16,32745
17,17,1,16,33067
17,16,1,17,32684
17,16,1,17,32717
17,16,1,17,32630
17,16,1,17,32633
16,16,1,16,32599
17,16,1,17,32770
17,16,1,17,32635
17,16,1,17,32680
17,17,1,16,32733
17,17,1,17,32768
17,16,1,17,32533
17,17,1,16,32820
17,16,1,17,32472
17,16,1,17,32735
17,17,1,16,32666
16,16,1,16,32795
17,17,1,17,32751
17,17,1,16,32544
17,16,1,17,32769
17,17,1,16,32784
17,17,1,17,32844
17,17,1,16,32506
17,17,1,16,32871
16,16,1,16,32759
17,16,1,17,32649
17,17,1,16,32608
17,16,1,17,32587
16,16,1,16,32662
17,16,1,17,32671
17,17,1,16,32705
17,17,1,16,32511
17,17,1,17,32716
16,15,1,16,32487
17,17,1,16,32537
17,17,1,16,32809
17,17,1,17,32707
16,16,1,16,32826
17,17,1,16,32720
17,17,1,16,32714
17,16,1,17,32644
17,16,1,17,32756
17,17,1,16,32578
16,16,1,16,32664
17,16,1,17,32630
16,16,1,16,32676
17,16,1,17,32626
16,16,1,16,32595
16,16,1,15,32588
17,16,1,17,32643
17,16,1,17,32618
17,17,1,17,32459
17,17,1,16,32613
17,16,1,17,32583
17,17,1,16,32789
17,16,1,17,32769
17,17,1,16,32778
17,17,1,16,32826
17,17,1,16,32425
17,17,1,16,32685
17,17,1,16,32681
17,17,1,16,32440
16,16,1,16,32774
16,16,1,16,32573
16,16,1,16,32718
17,16,1,17,32764
17,17,1,16,32537
