fgc,min,rec,rem,work
29,13,1,29,118314
29,14,1,29,118838
29,14,1,29,118249
27,14,1,27,118573
29,15,1,29,117980
27,14,1,27,118640
29,14,1,29,118467
29,14,1,29,118353
29,14,1,29,118396
29,14,1,29,117941
29,14,1,29,118443
29,14,1,29,118499
29,14,1,29,117995
29,14,1,29,118493
27,15,1,27,118289
27,14,1,27,118507
29,14,1,29,118549
27,14,1,27,118546
27,14,1,27,118455
29,14,1,29,118540
29,15,1,29,118503
27,15,1,27,118503
29,14,1,29,118462
29,15,1,29,118643
29,15,1,29,118599
29,14,1,29,118560
29,14,1,29,118468
29,15,1,29,118685
27,14,1,27,118023
29,14,1,29,118511
29,15,1,29,118270
29,14,1,29,118464
29,14,1,29,118176
29,15,1,29,118450
29,14,1,29,119216
29,13,1,29,118356
29,14,1,29,118356
29,13,1,29,118960
27,14,1,27,118056
29,15,1,29,118629
29,14,1,29,118300
27,14,1,27,118299
29,14,1,29,118521
27,14,1,27,118189
29,15,1,29,118651
27,14,1,27,118695
27,14,1,27,117996
27,14,1,27,118491
27,15,1,27,118340
29,13,1,29,118773
29,14,1,29,118368
27,14,1,27,117931
27,14,1,27,118117
27,14,1,27,118569
29,14,1,29,118355
27,14,1,27,118034
29,14,1,29,118479
29,14,1,29,118479
29,14,1,29,118410
29,14,1,29,118864
27,14,1,27,118544
29,15,1,29,118853
27,14,1,27,118301
27,14,1,27,118536
27,15,1,27,118384
27,14,1,27,117910
29,15,1,29,118102
29,15,1,29,118558
29,14,1,29,118341
27,14,1,27,118347
29,14,1,29,118258
27,14,1,27,118384
27,14,1,27,118128
29,14,1,29,118336
29,14,1,29,118198
29,14,1,29,118311
29,14,1,29,119037
29,14,1,29,118784
27,14,1,27,118320
29,14,1,29,118297
29,13,1,29,118832
29,13,1,29,118067
29,14,1,29,118333
29,14,1,29,118148
27,14,1,27,118673
29,14,1,29,118437
27,14,1,27,118248
27,14,1,27,118416
27,14,1,27,118239
29,14,1,29,118341
29,14,1,29,118498
29,13,1,29,118482
29,14,1,29,118183
29,14,1,29,118953
29,14,1,29,118759
29,15,1,29,118128
29,14,1,29,118811
27,15,1,27,118527
27,14,1,27,118398
29,15,1,29,118273
29,14,1,29,118652
29,15,1,29,118084
29,14,1,29,118386
27,14,1,27,118665
29,14,1,29,118379
27,14,1,27,118202
29,15,1,29,118412
29,13,1,29,119032
29,14,1,29,118171
29,14,1,29,118032
27,14,1,27,118409
29,14,1,29,118826
27,14,1,27,118197
29,15,1,29,118275
27,14,1,27,118067
29,14,1,29,118901
29,14,1,29,118276
27,14,1,27,118144
29,14,1,29,118686
27,14,1,27,118118
29,15,1,29,118315
29,13,1,29,118766
29,14,1,29,118178
27,14,1,27,118312
29,15,1,29,118309
29,13,1,29,118239
29,13,1,29,118262
29,15,1,29,118538
29,14,1,29,118247
27,14,1,27,118007
29,14,1,29,118296
29,15,1,29,118445
29,14,1,29,118724
29,15,1,29,118416
27,14,1,27,118325
29,15,1,29,118767
29,15,1,29,118298
27,14,1,27,118362
27,14,1,27,118066
29,14,1,29,117899
29,15,1,29,117980
27,14,1,27,118425
29,14,1,29,118212
29,15,1,29,118892
29,15,1,29,118385
27,14,1,27,118387
27,14,1,27,118205
27,14,1,27,118477
29,15,1,29,118253
29,14,1,29,118333
29,14,1,29,118358
29,14,1,29,118486
29,14,1,29,118123
27,14,1,27,118481
29,14,1,29,117906
29,14,1,29,118699
29,13,1,29,118923
27,15,1,27,118352
29,14,1,29,118337
27,14,1,27,117651
29,14,1,29,118540
27,14,1,27,118242
29,14,1,29,118303
29,14,1,29,118325
27,14,1,27,118442
29,14,1,29,118126
27,14,1,27,117812
29,14,1,29,118801
29,14,1,29,118483
29,14,1,29,118252
29,14,1,29,118605
27,14,1,27,118255
27,14,1,27,118311
29,14,1,29,118843
29,14,1,29,118231
27,14,1,27,119086
29,14,1,29,118484
29,14,1,29,118195
29,14,1,29,118207
29,14,1,29,118275
29,14,1,29,118474
29,13,1,29,118302
29,15,1,29,118281
29,15,1,29,118569
27,14,1,27,118507
27,14,1,27,118307
29,15,1,29,117967
29,14,1,29,118277
29,13,1,29,118133
29,14,1,29,118200
29,14,1,29,118635
29,15,1,29,118815
29,14,1,29,118137
29,14,1,29,118430
29,14,1,29,118531
29,13,1,29,118227
29,14,1,29,118411
29,13,1,29,117962
27,14,1,27,118525
29,15,1,29,118518
27,14,1,27,118313
29,14,1,29,118598
29,14,1,29,118806
27,14,1,27,118106
27,14,1,27,118056
29,15,1,29,119028
27,14,1,27,118573
29,14,1,29,118243
27,14,1,27,118007
29,15,1,29,118210
29,14,1,29,118475
29,14,1,29,118571
29,14,1,29,118482
29,14,1,29,118604
29,14,1,29,118514
29,14,1,29,118105
27,14,1,27,117855
27,14,1,27,118220
27,14,1,27,118128
27,14,1,27,118801
27,14,1,27,118169
29,15,1,29,118646
29,14,1,29,118373
29,14,1,29,118538
29,15,1,29,118043
29,14,1,29,118468
29,13,1,29,118172
27,14,1,27,118118
29,14,1,29,117894
27,15,1,27,118190
27,14,1,27,118395
29,15,1,29,118320
29,14,1,29,118506
27,15,1,27,118433
29,15,1,29,118829
29,15,1,29,118413
29,14,1,29,118550
29,15,1,29,118651
29,14,1,29,118217
29,15,1,29,118536
29,15,1,29,118833
29,13,1,29,118339
29,14,1,29,117843
29,15,1,29,118276
29,14,1,29,118233
27,14,1,27,118173
27,14,1,27,118214
27,15,1,27,118005
29,14,1,29,118535
27,14,1,27,118920
29,14,1,29,118506
29,14,1,29,118564
29,14,1,29,118114
29,14,1,29,118855
29,14,1,29,117854
29,14,1,29,119041
27,14,1,27,118064
27,15,1,27,118326
27,14,1,27,118392
29,15,1,29,118670
29,13,1,29,118134
29,15,1,29,118407
29,14,1,29,118433
29,14,1,29,118361
29,13,1,29,118662
29,15,1,29,118482
29,15,1,29,118656
29,14,1,29,118085
29,14,1,29,118634
27,15,1,27,117576
29,13,1,29,117729
29,14,1,29,118425
27,14,1,27,118012
29,15,1,29,118396
29,14,1,29,118225
29,14,1,29,118481
29,14,1,29,118673
29,14,1,29,118352
27,13,1,27,117602
29,15,1,29,118387
29,14,1,29,118064
29,14,1,29,118210
27,15,1,27,118008
29,14,1,29,118333
27,14,1,27,118057
29,14,1,29,118247
29,14,1,29,118509
29,14,1,29,118240
27,14,1,27,117849
29,14,1,29,118238
29,14,1,29,118339
27,14,1,27,118736
29,14,1,29,118439
29,14,1,29,117995
29,14,1,29,118199
29,14,1,29,118657
29,15,1,29,118893
29,15,1,29,118665
29,14,1,29,118828
27,14,1,27,118557
29,15,1,29,118512
29,14,1,29,118255
29,14,1,29,118524
29,14,1,29,118611
29,14,1,29,118309
29,14,1,29,118440
29,14,1,29,118537
29,14,1,29,118334
29,14,1,29,118528
29,15,1,29,118593
29,13,1,29,118416
27,15,1,27,118517
27,14,1,27,118184
29,15,1,29,118315
29,15,1,29,118751
29,14,1,29,118101
29,14,1,29,118277
29,15,1,29,119033
29,14,1,29,118915
27,14,1,27,117932
29,13,1,29,118633
29,14,1,29,118376
27,14,1,27,118616
27,14,1,27,118207
29,14,1,29,118188
27,14,1,27,118565
29,14,1,29,118170
27,14,1,27,117743
29,15,1,29,118083
29,14,1,29,118312
29,14,1,29,118310
29,14,1,29,118852
29,14,1,29,118435
27,14,1,27,117605
29,14,1,29,118474
29,15,1,29,118208
29,15,1,29,118848
29,14,1,29,117808
29,15,1,29,118558
29,14,1,29,118472
29,14,1,29,118311
27,14,1,27,118198
29,14,1,29,118238
27,14,1,27,118533
29,15,1,29,118976
29,13,1,29,118240
29,14,1,29,118141
29,14,1,29,118275
27,14,1,27,118231
29,15,1,29,118102
29,14,1,29,118557
29,14,1,29,119004
29,14,1,29,118118
29,14,1,29,118501
29,15,1,29,118251
29,15,1,29,118474
29,14,1,29,119012
27,14,1,27,118288
27,14,1,27,118023
29,13,1,29,118612
29,13,1,29,118216
27,14,1,27,117826
29,14,1,29,118306
29,15,1,29,118052
27,14,1,27,118188
27,14,1,27,118011
29,15,1,29,119080
29,14,1,29,118897
27,15,1,27,118582
27,15,1,27,118484
29,14,1,29,118633
29,14,1,29,118584
27,14,1,27,118257
29,14,1,29,118204
27,14,1,27,118170
29,15,1,29,118823
29,13,1,29,118531
29,13,1,29,118199
29,14,1,29,118713
29,14,1,29,118867
29,15,1,29,118089
27,14,1,27,118606
29,15,1,29,119008
27,14,1,27,118390
29,14,1,29,118509
29,14,1,29,118807
29,14,1,29,118715
27,14,1,27,118413
29,15,1,29,118263
27,14,1,27,118375
29,14,1,29,118399
29,14,1,29,117906
27,14,1,27,118357
27,14,1,27,118390
27,14,1,27,118195
29,14,1,29,118539
29,14,1,29,118265
27,13,1,27,118165
29,15,1,29,118810
29,14,1,29,118674
27,15,1,27,118125
29,14,1,29,118431
29,14,1,29,118621
27,14,1,27,117780
29,14,1,29,118398
29,14,1,29,118218
29,14,1,29,118986
29,14,1,29,118265
27,14,1,27,117977
27,14,1,27,118489
29,12,1,29,118462
29,14,1,29,118600
29,15,1,29,118302
29,15,1,29,118674
29,14,1,29,118035
29,14,1,29,118564
27,14,1,27,117807
29,14,1,29,118363
29,13,1,29,118332
27,15,1,27,118290
29,14,1,29,118373
29,14,1,29,118045
29,13,1,29,118595
29,14,1,29,118039
29,15,1,29,118546
29,13,1,29,118315
29,15,1,29,118168
27,15,1,27,118610
29,14,1,29,118661
29,14,1,29,118431
29,15,1,29,118196
29,14,1,29,118174
29,14,1,29,118287
29,12,1,29,119133
29,13,1,29,118321
29,15,1,29,118554
29,14,1,29,118498
29,14,1,29,118543
29,15,1,29,118751
29,15,1,29,118288
27,14,1,27,118446
29,14,1,29,118707
27,14,1,27,118164
29,14,1,29,118761
29,14,1,29,118381
29,14,1,29,118194
27,14,1,27,118435
29,14,1,29,118467
27,15,1,27,118012
29,15,1,29,118600
27,14,1,27,118236
27,15,1,27,118568
29,14,1,29,118330
27,14,1,27,117853
29,14,1,29,118423
27,13,1,27,117811
27,15,1,27,118305
29,15,1,29,118484
27,14,1,27,118128
27,14,1,27,118111
29,15,1,29,118515
27,14,1,27,118711
29,14,1,29,118203
29,15,1,29,118408
29,14,1,29,118254
29,15,1,29,118285
27,14,1,27,118587
29,14,1,29,117800
29,14,1,29,118533
29,14,1,29,118849
29,14,1,29,118466
29,14,1,29,118691
29,14,1,29,118360
27,14,1,27,118556
29,14,1,29,118027
29,14,1,29,118455
27,14,1,27,118513
29,14,1,29,117696
27,14,1,27,118244
29,14,1,29,118542
27,15,1,27,118305
29,14,1,29,117953
29,15,1,29,118369
27,15,1,27,118015
29,14,1,29,118369
29,14,1,29,118343
29,14,1,29,118294
29,14,1,29,118253
29,14,1,29,118637
29,13,1,29,118192
29,14,1,29,118608
27,14,1,27,118211
29,15,1,29,119168
27,14,1,27,118432
29,14,1,29,118489
29,14,1,29,118620
29,15,1,29,118506
27,14,1,27,118301
27,14,1,27,118170
29,15,1,29,117976
29,14,1,29,118407
29,14,1,29,118728
29,13,1,29,117995
27,14,1,27,118146
29,14,1,29,118356
29,14,1,29,118681
